,ID,Phase,Mode,Runtime,Elapsed_Time
0,413f4c86-8fdc-45b2-9607-b41359eda96b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|19|18|21|23|17|16|15|20,fast,0.591,0.591
1,fa56abd7-fda4-4961-9cc3-0a765309f02e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|19|21|14|17|18|23|20|15,fast,0.594,0.594
2,5dc30b6a-e583-4a07-95bc-b4407996bd4b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|17|23|14|20|16|18|15|19,fast,0.587,0.587
3,631d96d6-dcbb-48fd-a47f-aa2726073465,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|23|20|15|14|21|19|16|17,fast,0.596,0.596
4,eaddf2f6-28ca-46d9-94ff-1e25b7c0e799,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|19|17|23|22|21|15|14|18,fast,0.589,0.589
5,eecfa47a-739d-4c2a-bfca-a1c382d63a1d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|22|18|15|14|23|20|16|21,fast,0.605,0.605
6,537c9f6c-f29d-4365-952d-f97e8bb18704,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|18|20|23|14|19|15|16|22,fast,0.622,0.622
7,7419e44c-4730-43bb-bfc3-ad32c7b12893,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|23|15|21|17|18|22|20|19,fast,0.606,0.606
8,ad2a1a46-a9d9-4250-a1f9-a4b79d7a0e4d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|17|18|19|21|14|20|15|23,fast,0.588,0.588
9,bb913570-6eba-44e8-b0a8-be6b5ecd9cdb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|20|15|22|16|21|18|14|23,fast,0.59,0.59
10,21b68bbe-652f-4f27-8139-c7ca372f1dd0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|16|20|18|14|15|23|21|19,fast,0.589,0.589
11,92c2837d-13cb-4c2b-b08a-0288cb83c0dc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|19|14|17|20|18|15|22|21,fast,0.595,0.595
12,ecacc25f-45eb-4ae5-8653-dede1abe43b5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|23|19|22|16|21|20|15|18,fast,0.604,0.604
13,25ea3c98-e417-438b-be52-78cf95eae73c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|23|20|17|15|22|19|21|14,fast,0.622,0.622
14,ec1cfb74-d696-4c13-aa2f-e5cacb145f4f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|21|17|18|20|22|14|16|23,fast,0.622,0.622
15,9c076efc-29a7-4e90-948c-06ee2d7b9b68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|23|18|19|21|17|22|20|16,fast,0.629,0.629
16,291bd25b-fe45-46ed-a250-5ea7de1e2726,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|23|20|22|16|14|18|15|17,fast,0.614,0.614
17,1961e6da-4e03-41a0-bef9-0286dd2f0d6f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|15|18|21|19|22|23|20|16,fast,0.594,0.594
18,7d099206-9782-4ba2-87f6-681f82cc6ac2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|20|18|22|23|14|16|19|15,fast,0.616,0.616
19,ec581bc2-4e8e-449b-8fc8-6aa964502813,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|14|15|18|16|20|19|17|22,fast,0.59,0.59
20,80f7a150-89ae-45ea-9c42-04f52691d02a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|17|18|14|20|23|22|21|16,fast,0.591,0.591
