,ID,Phase,Mode,Runtime,Elapsed_Time
0,447e77db-50b9-461b-9c1c-a82e4a6f406d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|17|14|18|23|22|21|15|19,fast,0.141,0.141
1,9713c4bf-0ccd-4a29-9c6a-86a4074202be,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|15|20|17|14|19|23|18|16,fast,0.141,0.141
2,5d4f5c77-8592-412a-82a8-d859555b5907,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|17|16|18|15|21|23|14|19,fast,0.142,0.142
3,80e0a184-d5c9-4ebf-8227-bb0e47b9d6e0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|17|21|20|18|15|22|19|16,fast,0.142,0.142
4,5eb70cfc-8349-4b1e-a3f2-e711c583fd51,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|21|14|19|23|18|17|22|20,fast,0.142,0.142
5,9adc6f8b-ea82-4c1c-91e2-20de2d2e7b63,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|22|20|16|14|19|15|17|21,fast,0.142,0.142
6,92d13f5c-430c-45ff-a79d-9f2b6ee4f340,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|21|14|17|22|20|18|19|23,fast,0.142,0.142
7,904184c4-c40e-4610-8cc5-ebdb9ed28296,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|19|18|22|14|17|23|20|15,fast,0.142,0.142
8,29248564-d12e-460c-8ddd-1235f68391bc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|17|18|19|21|22|20|14|16,fast,0.143,0.143
9,038dd904-ab37-4b67-b764-154c2ab4e786,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|23|15|21|18|20|14|16|19,fast,0.145,0.145
10,ddb5384c-5409-44d3-8d60-ded439e6cee3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|17|19|21|14|23|18|15|20,fast,0.142,0.142
11,3fc78557-4325-4b9b-8b92-5c1acf8938ae,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|23|19|22|20|15|16|21|17,fast,0.142,0.142
12,44e11074-294a-45c6-8dea-b773c02d73c4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|19|22|23|18|21|16|15|14,fast,0.141,0.141
13,a1225a4d-74d6-4db3-8203-0d272dcdb91b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|19|14|23|17|16|15|20|22,fast,0.141,0.141
14,e5bd26b8-5687-4b9e-8c7f-7133ab484b9c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|15|20|16|19|17|22|21|18,fast,0.143,0.143
15,4bf62b6b-0982-46a7-b605-55480580722a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|14|21|17|18|19|23|20|16,fast,0.143,0.143
16,99a1aa41-e1f8-4575-b83a-c50bac50ee0b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|17|21|14|16|23|20|22|18,fast,0.143,0.143
17,753fd31a-7c18-4f82-85e7-32a8614841dd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|16|14|22|20|21|17|23|19,fast,0.14,0.14
18,b643f4b2-418e-444f-91ef-df03e5ffd8bc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|18|23|16|20|22|19|15|17,fast,0.143,0.143
19,e6506a05-22fa-4766-825d-84c2d51e1945,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|18|23|16|21|20|17|14|15,fast,0.143,0.143
20,3940a47f-23a3-4a0d-bb19-6bb1192c702d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|23|17|21|20|15|14|16|22,fast,0.141,0.141
21,bb58db2c-1ba8-418f-b273-42af53ca059a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|23|17|16|20|22|15|18|14,fast,0.142,0.142
22,505913e1-e994-4fdb-8584-701163e2d7c6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|14|18|16|23|19|20|15|22,fast,0.141,0.141
23,7275f465-85bb-4aac-8498-521f8fac3fda,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|16|14|21|18|22|15|23|17,fast,0.141,0.141
24,d276375d-1046-4bce-9512-3a998a00942a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|19|18|23|20|15|17|22|14,fast,0.142,0.142
25,edba8e61-353e-4d13-9e4e-b99018971768,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|19|23|15|20|22|14|17|16,fast,0.141,0.141
26,1cdba474-dcac-4d8f-99f7-ae46c0c0cb92,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|23|17|19|18|14|15|21|20,fast,0.141,0.141
27,64407114-3901-4bb6-93dc-bacee5b08749,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|17|19|15|14|20|22|21|16|18,fast,0.141,0.141
28,291c370a-ff1b-49e5-a2e7-c6c2e2b31292,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|23|16|20|19|21|22|15|14,fast,0.141,0.141
29,d68b2d08-35f9-409e-b423-3e0ce95e8d30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|20|18|21|16|14|22|23|17,fast,0.144,0.144
30,4f08bf16-5c0e-47b8-965e-6ba19b319cbd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|19|20|17|18|21|14|22|15,fast,0.141,0.141
31,4e269433-d9c5-425e-9b52-b915b9400c04,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|14|21|18|23|17|16|20|22,fast,0.145,0.145
32,de197f6d-fdeb-4af8-8922-84b6987134a3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|23|17|14|20|18|22|19|15,fast,0.141,0.141
