,ID,Phase,Mode,Runtime,Elapsed_Time
0,59c4d1fd-c697-4e06-ad48-bba223f30f2d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|22|23|18|19|17|16|15|20,fast,0.126,0.126
1,822b4a16-b5e3-42fe-8954-ab406b7f47e5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|19|17|21|16|18|15|20|14,fast,0.126,0.126
2,70972b01-9b63-46a3-91e3-795c1610496b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|20|19|17|18|23|21|14|15,fast,0.124,0.124
3,6afc8d9b-4a48-45f2-b3bd-8c50d8c18d16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|14|17|18|19|20|16|23|15,fast,0.125,0.125
4,dc362604-cd3d-4996-b956-5c051d34e037,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|16|18|20|22|23|17|21|15,fast,0.126,0.126
5,0d354110-395a-4ded-916b-eaed5989d5ee,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|20|15|23|22|18|19|21,fast,0.126,0.126
6,009a7d85-b62b-4b3f-b179-f5dfbe85a484,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|20|16|19|21|23|17|14|22,fast,0.125,0.125
7,30c6e789-d22c-4f3e-93dd-77d322e79d9a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|17|23|22|15|14|19|16|21,fast,0.125,0.125
8,052a10c1-2d02-4bcc-8b3b-c70ee3b77997,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|15|21|17|16|23|14|19|20,fast,0.126,0.126
9,77d31b11-e53a-4de3-9623-5ad2b79491ec,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|21|14|20|23|22|17|15|19,fast,0.125,0.125
10,c2469311-1aa6-4b65-b01b-c6f9e756c168,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|21|20|17|15|16|22|18|19,fast,0.128,0.128
11,dd6dc138-e4e5-4aa3-b27a-7d5422080dd1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|21|16|19|15|22|17|20|14,fast,0.127,0.127
12,bd071654-d9f8-4786-902d-0f09fe262cfa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|18|19|21|17|15|22|23|16,fast,0.126,0.126
13,066e2e5a-71ec-473d-a3de-e67adf439659,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|17|19|23|22|21|16|18|14,fast,0.125,0.125
14,64a84bec-7373-44d7-bcbc-dfc3e9e88da1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|21|16|14|15|18|22|17|19,fast,0.125,0.125
15,f758c6ca-8918-4ad5-bc10-47a9eb62a238,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|16|22|17|14|19|23|18|21,fast,0.126,0.126
16,9f1fcfea-cda2-4b68-91e2-ec7aba629911,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|20|15|16|19|22|21|14|18,fast,0.125,0.125
17,f05bf69f-9d1a-429e-9a04-50255d6549c3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|18|16|17|15|23|21|22|14,fast,0.127,0.127
18,334ced13-8ba7-4bc0-b5f6-bb3fdb329bb2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|17|21|15|19|16|23|14|18,fast,0.127,0.127
19,da4b4c8a-98e0-498e-afb6-dbc1f29f80ca,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|14|23|19|16|18|17|20|22,fast,0.125,0.125
