,ID,Phase,Mode,Runtime,Elapsed_Time
0,af0e6773-93e0-46c3-9e45-9e0092c1ed22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|17|20|18|21|23|22|19|15,fast,0.126,0.126
1,6f177842-789e-4bc3-aa89-e15f1e38c10b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|23|14|21|15|18|19|22|17,fast,0.126,0.126
2,b9bd045e-6188-4ca1-b241-b6f860a38efb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|20|15|23|16|19|17|22|21,fast,0.126,0.126
3,041c43c3-3c2b-4746-8f14-169e40aa5689,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|23|19|14|18|20|16|17|22,fast,0.126,0.126
4,4159c68f-3305-4e50-9f0e-f48e792b58cb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|18|16|21|19|14|22|17|23,fast,0.127,0.127
5,1f340e75-090c-4e95-b8ea-31893d84ac60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|19|15|17|21|14|22|18|16,fast,0.125,0.125
6,e61f2277-3be7-488e-ae56-d16fd6f52533,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|18|16|15|14|22|19|20|17,fast,0.126,0.126
7,33563ddf-af40-4a04-ac20-2ae932794566,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|22|14|21|18|15|17|23,fast,0.128,0.128
8,1ca8a3a7-2335-4928-bdc1-fb670feec4ff,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|17|18|22|20|14|23|19|15,fast,0.125,0.125
9,b3421ca0-c3fc-4c97-a069-e08edf0d933f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|15|16|23|19|20|21|22|17,fast,0.126,0.126
10,3d17054d-0d35-4393-a0b7-45d744cf6290,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|21|14|19|18|16|20|17|15,fast,0.126,0.126
11,57e2c724-be1d-4ecc-a0c7-81da023d99d0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|14|22|19|18|17|16|20|21|15,fast,0.127,0.127
12,375af37b-e9c9-4978-a570-501fb790cbc7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|23|18|20|15|14|19|22|17,fast,0.126,0.126
13,70362452-ffd5-47ce-8344-77189445db06,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|19|14|18|23|15|21|20|22,fast,0.126,0.126
14,52c0e73c-4bd3-443d-94a7-74bfbff9160d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|17|18|22|16|21|14|15|20,fast,0.127,0.127
15,bf8af9b7-b5c9-414a-b445-136181abc023,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|16|20|18|19|23|22|14|21,fast,0.126,0.126
16,f5b6e68c-b4b2-45ca-952f-6d481cbc286c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|20|17|14|19|15|21|22|16,fast,0.128,0.128
17,93c0c2c7-23d4-4f70-8378-4b127e9de578,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|18|19|20|17|23|15|22|14,fast,0.127,0.127
18,3985fc1d-ae4f-4220-95ac-f072fd91386b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|14|21|16|20|15|22|19|23,fast,0.125,0.125
19,dfffc539-50bd-4653-8436-f650c82aa9a2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|20|23|16|18|21|19|14|17,fast,0.126,0.126
20,e052dc42-c7e4-4ece-ac07-507b0703c82c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|17|15|22|23|14|19|18|20,fast,0.125,0.125
21,d6bc3360-644d-440a-95a8-d32753de5a95,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|15|22|17|16|14|21|20|18,fast,0.127,0.127
22,ba0cdb61-2be6-4e00-943d-a00fcedb783a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|23|15|14|22|16|20|21|17,fast,0.126,0.126
23,fedbe594-ca19-488e-bf80-4db2a290be9d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|22|20|23|15|14|19|16|18,fast,0.126,0.126
24,6fa68dc1-2495-43b7-8988-6f3e6107ee2f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|21|15|22|14|18|23|16|17,fast,0.127,0.127
25,5469674b-30a5-4205-af1d-8b0e3654f499,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|14|19|18|20|21|22|16|17,fast,0.127,0.127
26,f607f9f3-1b78-4d0e-a2e1-a7df7ae9124f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|22|14|23|15|19|16|18|17,fast,0.125,0.125
27,7d912ccd-0aef-4069-bd62-86986c52bd25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|23|14|16|17|22|19|18|15,fast,0.125,0.125
28,92c9befc-c31e-4523-857b-d16e40fceb5b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|16|22|15|18|17|20|14|21,fast,0.127,0.127
29,bbfbd02c-bb6d-454b-9aa0-a02874cd8dc9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|20|23|14|22|15|18|21|19,fast,0.125,0.125
30,236cba4a-d02d-4dac-a049-f91051ceb321,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|17|19|18|15|16|21|14|22|20,fast,0.126,0.126
31,a8a2e1b7-8034-4d95-939b-a8943f18db69,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|18|15|20|14|16|23|19|21,fast,0.126,0.126
32,256dab80-2a8b-47f2-b1c0-e1db620b5b1c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|23|14|21|16|15|17|19|18,fast,0.125,0.125
33,69cb81f9-4d9b-4a52-84ed-febd4d845070,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|18|16|23|21|19|20|17|22,fast,0.126,0.126
34,9fa6dc9b-d8bd-420d-9b1c-430dd450ccdc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|15|23|16|21|20|22|14|18,fast,0.127,0.127
35,0319f396-a325-40a8-99ca-47eb5261e757,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|20|18|22|21|15|16|17|23,fast,0.128,0.128
36,0e0792de-f56e-402a-bdbd-9a8d70555a80,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|20|23|16|14|18|15|21|22,fast,0.127,0.127
37,a60761ae-df79-429f-bcc0-f1b3afea5fcc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|21|19|15|16|20|14|17|23,fast,0.125,0.125
38,dc3986a6-3ca6-4adb-8fe9-d8205f05c75b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|23|22|20|14|17|21|16|19,fast,0.126,0.126
39,b7e0e8b9-a741-4552-8154-7a2a60f64063,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|19|22|21|20|14|18|23|16,fast,0.125,0.125
40,2fa8d44b-29cb-48ea-bfae-bdda69b18d98,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|23|17|21|18|19|16|15|14|22,fast,0.125,0.125
41,1ce212d4-53d6-4b46-af40-3f782bc25baf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|15|14|21|20|23|17|18|16,fast,0.125,0.125
42,d52badfa-b33d-4880-a60c-06e7ae3ced0a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|23|20|15|16|19|18|17|14,fast,0.129,0.129
43,76fa3508-f11d-4e92-a89b-4fbf4fd40af2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|19|15|20|23|14|17|16|21,fast,0.125,0.125
