,ID,Phase,Mode,Runtime,Elapsed_Time
0,b63c58b9-9b09-4cf7-8d0a-a583154c04e4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|17|14|15|19|22|16|18|20,fast,0.113,0.113
1,541b5211-730c-478f-8199-0a365cf96764,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|18|21|23|17|16|22|20|19,fast,0.114,0.114
2,3f0e6844-8c0e-4fed-af6f-096a3a79ce0f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|22|21|16|19|17|23|18|20,fast,0.113,0.113
3,8c91c72d-791b-4e49-8bf4-6adf145bf576,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|19|22|15|23|20|18|17|14,fast,0.114,0.114
4,bcdfca5b-a465-4fd4-b7e3-f7a8ffd10828,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|14|17|22|23|18|19|16|20,fast,0.113,0.113
5,ea3ca8aa-ab0f-4b06-b8a2-01c2389d2a8d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|19|18|17|21|20|16|14,fast,0.114,0.114
6,c971e805-b8cc-4fa5-9b3f-322302c8e7d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|19|15|16|14|18|23|17|20,fast,0.114,0.114
7,37a5d655-72d0-4ac5-8e24-06f3ff3dbc35,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|20|14|23|21|18|22|19,fast,0.114,0.114
8,f88a2bee-e5b3-49d3-a3cb-f4eeafbb9701,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|18|19|14|16|20|17|22|21,fast,0.118,0.118
9,66731b50-e4aa-47e2-81ae-754f0c88ea45,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|20|21|14|17|18|22|15|16,fast,0.114,0.114
10,b4b286c8-2b4c-45b2-857e-1cbf98c019b8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|16|14|15|21|22|18|17|19,fast,0.113,0.113
11,e4f79b19-2291-4063-a1a8-8a4f297cdc7d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|14|23|18|15|20|16|19|21,fast,0.114,0.114
12,0bcfe304-3a72-4eb4-95db-1f7f7c389ddf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|16|23|15|18|17|20|21|14,fast,0.114,0.114
13,c41bcb0e-ace4-469d-bda9-7953d3156f3a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|19|21|16|17|23|15|14|18,fast,0.115,0.115
14,5e9bd474-fa56-4147-bbcd-0db4ff48cc4b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|23|17|14|22|18|19|21|16,fast,0.115,0.115
15,f02f5e32-ae8e-4732-b0b2-8923fde94e9a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|21|18|14|20|19|15|23|17,fast,0.113,0.113
16,ee12ffb9-61a0-4944-8c9e-150812a25490,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|16|14|22|20|17|21|15|19,fast,0.112,0.112
17,fd57016c-818e-4f69-bdc2-f3ea4e381d59,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|23|19|16|14|22|17|20,fast,0.113,0.113
18,8000f2ce-934e-4c1e-b4c6-ccbeca00d411,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|19|22|15|17|20|23|14|21,fast,0.113,0.113
19,a9ad1e3b-daed-40cb-91aa-423a68c955cc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|18|17|14|20|19|15|23|22,fast,0.113,0.113
20,3486271d-34be-4021-b19b-e1a4676ae6c3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|16|20|15|14|23|18|21|19,fast,0.114,0.114
