,ID,Phase,Mode,Runtime,Elapsed_Time
0,85a47625-60db-46c3-ba87-715de36c508e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|23|14|16|20|19|21|18|22,fast,0.597,0.597
1,d9983bf0-d449-4cca-b0a4-be1c0f02335f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|23|19|17|22|16|15|14|20,fast,0.608,0.608
2,ba4eaa3c-2e3b-44cd-9124-8de0d05f6c59,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|15|20|21|17|23|16|14|18,fast,0.603,0.603
3,59e9fdc0-1c68-4b63-829c-ad7ec443bc77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|22|17|14|16|23|19|20,fast,0.601,0.601
4,d57bf773-bdf0-4c6e-816f-2df9f2324c4a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|22|20|14|15|18|16|19|17,fast,0.592,0.592
5,2a06adab-f4a2-4994-9923-faf6dfca0de5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|14|17|23|20|19|18|16|22,fast,0.597,0.597
6,db8ec385-f8cf-4238-a667-460b1bc1b49e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|17|23|21|14|22|18|20|15,fast,0.621,0.621
7,9140ddcf-8419-496a-a3b5-6e8dcd5a800c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|16|17|20|15|14|19|23|21,fast,0.604,0.604
8,2bcd4767-fb33-4a94-8a10-0573cb766f61,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|17|20|19|21|15|16|22|14,fast,0.593,0.593
9,1061f351-a665-41f8-ae57-7548437a6673,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|19|22|23|15|16|17|18|21,fast,0.593,0.593
10,15430285-7aea-430c-9a50-1b8ec8509a8a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|14|16|19|21|17|20|18,fast,0.593,0.593
11,fa3e0a8f-787c-4331-8e22-8361b4fe8481,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|18|17|15|22|23|16|19|20,fast,0.591,0.591
12,d2487145-229a-4315-b6fb-4a6491c841f7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|23|19|14|18|17|21|16|22,fast,0.585,0.585
13,3de6b71e-ab97-45cb-a471-5810995fe1c1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|23|19|20|14|15|18|21|17,fast,0.598,0.598
14,bf2215fa-961b-4c79-ae8e-3305365a520f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|22|16|17|15|20|14|18|21,fast,0.596,0.596
15,3dae1bb5-807c-4adf-a21d-e1da03f43551,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|23|22|18|15|19|17|21|16,fast,0.597,0.597
16,0c1a18c1-5664-43f8-926e-2a25544d1fde,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|15|18|22|23|20|16|19|14,fast,0.63,0.63
17,198b372c-e962-46ce-974c-e6ea098e7b90,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|15|22|18|23|14|20|19|16,fast,0.603,0.603
18,d827412f-0023-4f49-8976-7e6eea8e70c6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|22|16|14|23|21|17|15|19,fast,0.598,0.598
19,728b2d6f-d4dd-411b-8428-5fc53794fdb0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|22|19|21|20|17|15|18|14,fast,0.606,0.606
20,72dfb140-95d5-4d29-8161-19fe1c760ce9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|14|22|19|20|15|23|18|16,fast,0.599,0.599
21,8342f96e-3c3c-4fac-bd1e-e28c84474524,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|20|23|19|17|22|16|14,fast,0.601,0.601
22,c94afe46-892a-419a-b441-d1151d580d1e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|19|21|18|20|22|23|15|17,fast,0.592,0.592
23,cc1a0139-9a97-4690-acc2-ece5c992cb11,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|23|22|14|18|16|15|17|19,fast,0.59,0.59
24,1eb392cb-a09b-447d-826f-9af1d3c19445,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|17|19|23|14|22|20|21|16,fast,0.596,0.596
