,ID,Phase,Mode,Runtime,Elapsed_Time
0,98d981d9-b447-486c-9201-da54d4d3c67e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|22|17|19|18|23|16|15|14,fast,0.141,0.141
1,491941ee-9109-4b83-9157-15bd16d54251,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|14|16|17|23|22|21|19|20,fast,0.139,0.139
2,cfe04618-f132-460a-86ae-5a11473a0212,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|23|19|22|20|16|21|17|15,fast,0.141,0.141
3,7d187420-4f9c-458f-bf35-ba09e24da29b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|21|16|17|22|23|20|18|19,fast,0.14,0.14
4,aa322016-512f-4e30-a9a1-66b374e4a019,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|19|22|16|17|18|15|14|20,fast,0.141,0.141
5,1c7762e4-0e7a-4bb5-b559-6a95bfadad82,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|15|14|18|21|19|16|17|20,fast,0.143,0.143
6,7bd19485-033b-4f09-a047-0a989c2e5bff,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|17|16|21|20|22|18|23|14,fast,0.141,0.141
7,7f998146-bad4-4b02-9f1e-71f1c60f44be,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|14|21|20|16|19|18|15|23,fast,0.142,0.142
8,30e41646-097f-46e7-a48c-496f80087ae9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|19|18|14|16|20|15|23|22,fast,0.142,0.142
9,09de2fe2-e7a6-41c5-b0ee-bb086daeadac,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|15|20|19|18|21|17|14|23,fast,0.141,0.141
10,f45434b1-48b5-49c9-b2b5-0c67301bbeaf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|20|14|15|19|23|21|16|17,fast,0.141,0.141
11,5ca8f4b1-f9dd-4bde-a783-ddc330cb3528,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|20|17|19|23|22|21|15|14,fast,0.14,0.14
12,3a04dd52-c31a-49c3-bc03-9b1a06683c86,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|19|18|20|16|21|15|23|17,fast,0.142,0.142
13,c9c359e6-f9cb-4508-b98d-84698eca1178,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|22|18|15|20|17|21|14|16,fast,0.141,0.141
14,75ca4f5f-6ff4-462f-9d64-109396af5a5d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|23|22|16|19|14|17|20|15,fast,0.142,0.142
15,32a21e6f-3a3f-4f0b-90bd-40a498b0fe29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|17|23|19|22|20|21|15|14,fast,0.144,0.144
16,94b5d5da-07c0-4f78-b0b5-36e2c52454dc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|23|15|21|16|20|22|18|14,fast,0.143,0.143
17,58ab6f98-90a0-4858-9506-3f0bab1f5624,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|23|16|20|15|19|22|14|21,fast,0.14,0.14
18,071c4f36-05f3-43ad-ba4c-5b8754df8d5f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|22|14|23|19|17|21|18|16,fast,0.142,0.142
19,9e4a10f7-cbc8-49f1-a22e-a278c89048fc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|19|18|20|17|23|14|15|21,fast,0.141,0.141
