,ID,Phase,Mode,Runtime,Elapsed_Time
0,c8345525-a8f0-45d3-8e3f-642ef1eb5cee,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|19|16|14|15|22|18|20|23,fast,0.114,0.114
1,43ca1066-2df2-435d-80bb-a15268be64e8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|14|21|15|16|22|20|17|18,fast,0.116,0.116
2,7ae691c9-4927-4b8d-b285-2d0474247c0c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|15|19|18|17|16|23|21|14,fast,0.114,0.114
3,d6dd0f39-0461-49dd-82bd-39318f27331d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|15|23|16|21|17|14|19|22,fast,0.115,0.115
4,4b307511-2e66-4308-a406-8e571f71fa98,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|15|17|16|20|14|21|18|23,fast,0.115,0.115
5,3f6f720a-a6cd-4cda-8c4e-7708e74b1b53,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|17|19|16|14|18|15|20|21,fast,0.116,0.116
6,9d544b78-b0f2-4a16-bb7e-e3550c3f1c0b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|22|18|21|15|23|14|16|17,fast,0.114,0.114
7,8372ce76-168d-4f47-8808-e30bca4ec2cb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|19|16|21|23|20|18|15|17,fast,0.115,0.115
8,659353df-a67e-4d95-a1ef-59cc7f13fc45,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|16|22|17|15|18|21|14|23,fast,0.115,0.115
9,c95b17bc-d9ad-42ec-a4e8-7923d0c7b6fd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|23|22|16|18|15|17|14|19,fast,0.115,0.115
10,fad9286f-2f65-48d8-91bc-399bc6525b9e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|17|14|23|18|19|15|16|22,fast,0.114,0.114
11,f1560d3f-cca7-44f6-a64f-199728136b13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|20|21|14|22|18|19|16|17,fast,0.115,0.115
12,e34ede11-710d-4028-a5e6-965629691725,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|16|22|20|19|18|14|21|17,fast,0.114,0.114
