,ID,Phase,Mode,Runtime,Elapsed_Time
0,82010a36-94ff-4216-b349-daae7607124f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|14|18|19|16|20|17|22|21,fast,0.113,0.113
1,7624308b-d695-4d8c-88dd-18df2ed76570,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|18|22|23|17|20|19|21|14,fast,0.114,0.114
2,0fcdb036-bd50-435b-bd28-ee4294d4d1d2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|17|14|19|21|18|23|16|22,fast,0.113,0.113
3,3566ae8d-4cfa-43cf-91b2-88325b918134,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|21|17|15|16|14|23|22|20,fast,0.117,0.117
4,4d90a46a-fa2e-4cd2-b90e-40a3ca2c7b2a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|18|22|19|23|14|20|21|16,fast,0.114,0.114
5,e0f4c228-49cf-48c4-bd72-9a9c4e758645,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|23|15|21|18|19|16|20|17,fast,0.114,0.114
6,1796042b-f1e9-4afc-bc79-887e48555a7e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|15|22|18|17|20|16|14|21,fast,0.114,0.114
7,02f3f6a6-442e-42ba-99fe-9799b6a41e36,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|14|22|21|23|17|15|18|16,fast,0.114,0.114
8,911de701-0195-4d1a-8304-24f62d04b96a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|23|18|14|16|20|22|19|15,fast,0.114,0.114
9,c3ca4f3a-6df9-485c-914b-2dc3a280f09e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|21|16|15|18|20|17|19|23,fast,0.115,0.115
10,55023b16-c53a-4c02-98a3-38fb195f2b68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|20|22|15|14|17|21|23|19,fast,0.114,0.114
11,bad0c226-db2b-418a-a7ba-1d9bf5083aa3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|16|20|22|15|21|19|17|14,fast,0.113,0.113
12,aad2d26e-57e7-463c-9c52-7dc968f26057,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|23|16|22|18|17|15|20|21,fast,0.114,0.114
13,a978abf2-eb40-4f70-a638-3e748ec25660,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|22|21|20|15|23|14|17|16,fast,0.114,0.114
14,1c655d10-2734-44f2-84ac-38560c93193a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|15|17|18|19|22|16|14|23,fast,0.113,0.113
15,18531d3c-7695-4864-9bf9-f1e3974e666d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|22|14|19|23|18|15|16|21,fast,0.113,0.113
16,4bd2c4b4-fc73-4ac9-9c02-e1386e33bdf8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|16|18|17|20|19|15|14|21,fast,0.114,0.114
17,550acd50-c4f3-4fcc-9cee-9f296e0dc3db,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|18|16|20|19|23|14|15|17,fast,0.116,0.116
18,91f117ca-fffb-41e8-b9da-1ff7c193b87c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|23|18|14|17|15|16|22|19,fast,0.116,0.116
19,71941fdd-e3e8-49b5-b462-38c8b7608979,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|19|20|16|15|14|21|22|18,fast,0.114,0.114
20,6a998139-0b14-4f43-82c6-a10419b1d4fb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|21|15|19|20|17|22|23|16,fast,0.113,0.113
21,6d224807-69ea-4f23-be10-215479136a48,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|14|23|21|18|19|22|17|20,fast,0.114,0.114
22,c4435d3b-8040-46f8-948a-917f2b185804,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|21|19|16|22|15|17|18|20,fast,0.114,0.114
23,889302e1-29d0-426d-9fde-5b5c84a35c73,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|20|17|19|16|14|18|21|23,fast,0.115,0.115
24,50f097cb-0c64-47a1-9f2c-b3019891e7f2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|16|18|23|19|15|17|21|22,fast,0.114,0.114
25,5402dfb1-ee98-4398-aa2e-b282f66a345d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|16|19|14|15|21|22|17|23,fast,0.114,0.114
26,cff71f94-d95e-4499-b3e2-0922e7b55d38,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|15|19|21|16|14|23|20|22,fast,0.114,0.114
27,234288c1-130b-4675-bce9-9fcf6415a67a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|22|18|20|17|14|21|23|16,fast,0.115,0.115
28,b935cf8e-a466-42ec-bda9-a0fd7e58ee3b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|15|20|22|16|14|23|17|18,fast,0.114,0.114
29,61b0aa1e-5041-4631-b03d-073eeefa0541,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|16|14|20|15|17|23|22|21,fast,0.115,0.115
30,20795d27-7cda-44a2-b018-9b52c4aa29cc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|21|19|20|16|22|23|18|14,fast,0.114,0.114
31,d34b51bb-8677-4a47-93e4-3c1d49cb459a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|20|21|17|15|23|22|16|18,fast,0.115,0.115
32,3d2bdd1b-5a6a-4a96-9ba8-179ed4f2729c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|23|15|20|18|16|21|17|22,fast,0.113,0.113
33,3d7c8540-5f38-45e5-abb2-cc5377b8174a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|17|23|20|15|19|22|21|14,fast,0.115,0.115
