,ID,Phase,Mode,Runtime,Elapsed_Time
0,344631bd-b89a-47c2-be49-ca721b10673b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|16|18|23|22|14|15|19|17,fast,0.125,0.125
1,405d7d9f-1b6e-4aa0-bab1-6991a48839e3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|14|16|19|17|20|21|18,fast,0.125,0.125
2,10527d90-dd94-425c-8e8c-df860c0f9694,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|22|14|18|20|23|16|15|17,fast,0.128,0.128
3,82d42afe-a3b0-4b61-9ba0-0fdc457fff08,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|14|22|15|21|18|16|20|23,fast,0.126,0.126
4,16900405-e76b-406f-8537-b90bb8e3b993,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|22|17|18|21|19|20|14|23,fast,0.127,0.127
5,01bfa532-15e7-4746-8994-515215f044d6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|15|23|20|17|14|21|22|18,fast,0.126,0.126
6,40eff910-c1bb-4082-9b43-6c5b1f45d933,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|18|16|15|19|17|23|20|22,fast,0.126,0.126
7,33048797-70bf-4435-9498-63b1091763f4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|15|16|23|22|21|17|19|18,fast,0.125,0.125
8,31fc70c3-958d-432c-93e4-ee13e768c6b6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|17|14|22|15|18|16|19|20,fast,0.126,0.126
9,b04fc171-21dd-453f-8e0c-6ba7d12404d3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|21|20|17|22|19|15|18|16,fast,0.125,0.125
10,e0d581ea-fc18-4c3a-87f1-7cb9994a986a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|16|15|19|22|23|18|21|17,fast,0.127,0.127
11,0d0ef825-5199-43ba-aa17-992a0782d444,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|16|20|15|14|19|17|22|23,fast,0.127,0.127
12,a38f12ef-4999-49f6-a1da-30ead9f228d6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|14|15|20|22|17|16|19|18,fast,0.126,0.126
13,f02b5d70-b263-4381-bfed-01299ff8c647,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|15|14|17|18|23|22|21,fast,0.125,0.125
14,554bc0f6-9f0c-48f2-9354-3847a224b48d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|19|14|17|23|21|22|20|16,fast,0.126,0.126
15,5573f0a7-23aa-4a43-bf2f-0ca397c7ecd4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|14|17|15|22|21|23|18,fast,0.127,0.127
16,0f7dfde6-b66f-46c8-8bae-f887b7ffb05a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|22|16|19|20|23|17|15|18,fast,0.126,0.126
17,041cba85-0cb6-48a6-a7aa-341747fffcd7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|16|21|15|18|14|23|19|20,fast,0.126,0.126
18,08e8b93a-2555-46ba-a12b-a46dfc748435,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|21|14|16|22|23|20|19|17,fast,0.125,0.125
19,abec5b50-dabd-4eae-ba0a-643f2a3c290b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|21|23|14|16|22|18|20|19,fast,0.127,0.127
20,e7df2380-84a2-4517-b7a8-e83f794b0ac0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|19|15|16|20|23|17|22|18,fast,0.127,0.127
21,51ac5abc-20d8-4772-9d76-4e00acb9c600,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|23|18|22|20|21|17|19|14,fast,0.126,0.126
22,28a549c7-fa02-45bb-82e1-8865db388819,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|15|21|17|16|22|23|18|19,fast,0.127,0.127
23,ea2defc7-8419-4f81-b45b-1ea1651e428c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|21|23|17|18|16|22|14|20,fast,0.125,0.125
24,798974c9-18dc-4aaf-877d-2d98fc3e96fc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|18|19|15|21|20|17|23|16,fast,0.126,0.126
25,02a02e6b-4e2d-44e0-a1ac-84f915e77e9b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|16|18|19|14|20|23|21|22,fast,0.125,0.125
26,faaeb19b-67c2-4378-a851-85acc24d2242,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|18|15|22|23|21|14|19|20,fast,0.124,0.124
27,36f5d094-ac50-47fb-97f0-7c6469f23c22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|22|21|20|19|15|14|17|18,fast,0.125,0.125
28,943cb6b9-eb39-4a35-8f68-4089c8ee66ed,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|22|18|15|20|23|21|19,fast,0.125,0.125
29,ba4896fa-ca60-41d3-a864-76ace51baf2c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|14|18|22|21|16|15|23|19,fast,0.127,0.127
30,7ff4fb5a-8e2b-4b0a-b43e-f46b95c69314,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|17|15|23|18|14|19|21|20,fast,0.125,0.125
31,ec236b1a-4eac-4488-be0c-7b265f1833c4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|20|22|15|14|19|23|17|16,fast,0.125,0.125
32,9168f2cf-749c-472d-b151-44f1cdb56d7c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|18|19|16|20|17|23|21|14,fast,0.125,0.125
33,d0fc65c9-8753-4584-8a9d-cabd1c859d79,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|22|15|18|19|16|23|17|14,fast,0.126,0.126
34,6ff4e369-836d-4d61-80d1-92f1582c594c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|18|16|22|20|19|17|15|23,fast,0.126,0.126
35,dae96196-c7f9-4234-8cf8-97256d107e9c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|23|22|21|15|17|16|18|19,fast,0.125,0.125
36,11d0b191-a35c-4eb0-8d24-268c28392196,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|21|14|15|19|18|16|20|17,fast,0.126,0.126
37,df4f56fc-1620-4a8d-a71b-72b5882c49c0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|20|23|19|17|22|14|18|15,fast,0.125,0.125
38,4f2c96e5-3b62-4a15-80eb-6987ce32bd8a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|14|23|20|21|15|16|19|22,fast,0.126,0.126
39,fb9ec0d9-ba6a-46e5-bda0-9885017528ea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|20|15|22|21|18|17|14|23,fast,0.125,0.125
40,840c92b1-3378-4b71-9859-74e4bd1431b8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|16|19|17|20|14|21|18|23,fast,0.126,0.126
41,aa20faba-fc35-42ee-9aef-3123119382b3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|19|17|20|21|14|18|23|22,fast,0.125,0.125
42,eda8b02b-cdd7-4625-95c2-057385e3c9a6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|22|20|18|23|15|17|19|14,fast,0.127,0.127
43,65c47fda-0755-42f2-ac15-4b52f553ee3c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|19|21|14|22|20|15|23|17,fast,0.126,0.126
44,bc78c067-2c03-4d15-98f1-d482a0e053d2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|18|21|14|23|22|17|15|16,fast,0.126,0.126
45,30840827-68b0-4ffb-8b4e-78f4c3d1540d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|17|14|18|15|19|22|16|20,fast,0.126,0.126
46,ce019e39-f3b5-4c0c-9469-8ed50f98456a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|19|20|16|17|18|22|23|21,fast,0.125,0.125
47,53ffc49c-a39c-49bf-b0bf-f6f648df9fa2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|15|22|23|19|18|16|17|20,fast,0.126,0.126
48,2efb82ba-e715-40fe-b24f-6d71863d9921,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|19|17|22|15|20|21|18|23,fast,0.125,0.125
49,d0a85279-ebdd-4042-9e97-0c15e2115746,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|15|20|23|22|19|14|21|16,fast,0.125,0.125
50,f42df6ca-9ff4-4a97-ac33-90a9cdeedd9a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|19|23|17|16|21|15|20|22,fast,0.127,0.127
51,0a950a91-e83d-4f29-be82-25442a5be904,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|23|19|22|21|20|18|15,fast,0.126,0.126
52,822dec57-02f3-4666-b81c-65780ea26c2b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|21|22|20|19|14|17|16|18,fast,0.126,0.126
53,481d7934-290b-4121-a2fb-b997c3b6a8b1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|21|20|18|15|17|16|19|22,fast,0.125,0.125
54,c4bdc2e4-96be-4bfd-b30e-46665083db45,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|20|17|14|16|19|21|18,fast,0.126,0.126
55,0a9ce019-a29b-4af9-8776-0343e200fb1f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|23|22|21|15|17|16|14|19,fast,0.125,0.125
56,63bf542f-02ca-4144-9a95-d5a21ba8664d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|23|22|14|20|18|17|16|15,fast,0.125,0.125
57,cfb506db-9b86-4867-a655-e14d5d6ec3bb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|21|14|16|19|23|17|20|18,fast,0.125,0.125
58,9f72bb1d-5faa-4cb7-bb27-9f5842b399a7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|20|19|22|17|21|18|14|15,fast,0.125,0.125
59,da5d9697-a3b0-4b32-a950-dee8fc10c076,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|20|21|14|15|16|17|18|19,fast,0.126,0.126
60,43bc1c54-2a4e-479a-9ea4-272b043c4aa2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|18|16|22|23|21|15,fast,0.124,0.124
61,f5a37590-3db9-4f53-91af-85a5bb8895d0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|14|15|21|18|16|23|22|17,fast,0.125,0.125
62,d7bc33c0-4911-449e-91da-23b79f7417df,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|23|14|18|17|15|16|22|19,fast,0.126,0.126
63,bd00d1a8-29e3-42b2-a4bc-c804cab74495,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|16|23|19|14|17|20|18|22,fast,0.125,0.125
64,ec721b49-11bc-4af7-b91f-97bdd877509c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|23|14|20|21|15|18|22|19,fast,0.125,0.125
65,5cc4065b-2b38-4445-beb9-b4ce713872bd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|18|16|20|22|23|17|19|14,fast,0.124,0.124
66,53cc0ac3-60d1-41bb-9d3e-fbed720fdf52,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|15|21|20|22|14|16|18|23,fast,0.125,0.125
