,ID,Phase,Mode,Runtime,Elapsed_Time
0,bbcd2986-eeec-4946-8520-0a7d9a594a02,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|21|19|23|15|16|17|18|20,fast,0.14,0.14
1,33112402-b00e-4e16-9557-0a87ccc41213,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|14|18|23|21|20|17|16|19,fast,0.14,0.14
2,33a6712c-d2ae-44d5-bfc5-1f0cb49f33cb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|22|19|23|21|17|14|16|18,fast,0.142,0.142
3,3e726b9d-c808-4a7f-bae0-4f63ff01876a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|20|16|17|23|21|22|14|15,fast,0.142,0.142
4,08b7e3c2-800b-4a58-b352-b8ee0c71649c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|14|21|23|18|20|22|16|19,fast,0.145,0.145
5,5fae7596-be44-4bc5-a111-c65bc35ce1d5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|18|22|19|17|21|20|16|23,fast,0.142,0.142
6,115cea2b-00f7-4f67-9f7d-1c28ce42c583,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|20|19|15|22|14|18|17|21,fast,0.141,0.141
7,bd89ca0e-418c-4d35-adb0-04cc26e50d7e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|22|18|14|21|20|15|23|17,fast,0.141,0.141
8,009bb8a6-6047-489a-bc1b-f60bdc1a6423,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|18|17|16|23|22|21|20|15,fast,0.142,0.142
9,fba2a60d-99f6-4860-abb5-635f0d6081e4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|15|18|17|14|22|23|20|21,fast,0.143,0.143
10,73cac207-4330-4b13-8b33-38819a7a5b8b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|22|18|14|20|21|16|15|19,fast,0.142,0.142
11,45265623-9d48-4e01-b048-089cc5b75277,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|22|14|19|15|20|23|16|18,fast,0.142,0.142
12,0ea41238-4548-448d-8581-b7430ebbbe06,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|19|22|18|17|21|23|14|16,fast,0.14,0.14
13,edd05756-2a98-46a0-a280-dae145cd6518,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|16|15|14|21|23|20|22|17,fast,0.142,0.142
14,33422009-2d8c-4ed3-8128-0df5fc404839,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|20|16|22|19|17|23|14|21,fast,0.143,0.143
15,95c3aaee-cd28-4fda-bb89-bd3f4bbf1305,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|22|19|17|18|16|23|14|15,fast,0.144,0.144
16,7792794c-7a0c-450c-b8d2-035ce0dda6d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|23|19|16|14|20|21|15|18,fast,0.141,0.141
17,b1b88c95-e6f9-4f7d-8930-daf2a3e85bbe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|18|15|20|22|19|14|16|23,fast,0.142,0.142
18,fe1a5f06-adbd-4a70-8325-7d22380a18d9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|16|20|17|21|18|23|19|14,fast,0.142,0.142
19,a2df7330-52b6-4104-894c-4b3470abf9ec,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|16|14|22|20|17|18|19|15,fast,0.142,0.142
20,fac398e2-0dee-4c80-9670-e533e796adf2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|23|20|16|19|21|15|22|18,fast,0.141,0.141
