,ID,Phase,Mode,Runtime,Elapsed_Time
0,24bb980d-8f8e-4021-a755-1fed4bfa21ba,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|21|19|23|15|22|18|17|14,fast,0.125,0.125
1,2519f9e6-5c24-41eb-b2de-a537c725e9f7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|21|17|20|18|19|23|14|15,fast,0.126,0.126
2,f2c80a88-253c-4b15-8149-24b35ab6b6f1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|19|14|22|21|20|18|17|15,fast,0.126,0.126
3,c9cd8104-be9c-49df-bd3a-2aaf5255db56,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|22|15|16|18|17|21|23|14,fast,0.126,0.126
4,6cc41178-8fd9-43cf-8c39-98085eddf49d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|16|23|17|20|14|19|22,fast,0.127,0.127
5,f1ff5899-244e-4136-b05d-27b03de89d91,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|16|22|17|14|15|18|23|19,fast,0.126,0.126
6,a1016e45-97d4-432c-bc7f-ff955d73905f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|21|18|16|17|19|20|22|23,fast,0.126,0.126
7,a62d51fa-9778-43a4-a20f-8f86d2791374,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|14|15|21|19|18|20|23|22,fast,0.126,0.126
8,5827463e-d476-4c89-b83c-5ecb63db5e93,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|22|18|23|16|21|19|14|15,fast,0.126,0.126
9,e1b38eea-72af-4e5d-ad41-7d047266b26d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|15|14|22|21|19|23|16|20,fast,0.125,0.125
10,31d7f2ea-b05d-4d96-ab38-7af62ed1110f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|20|19|21|14|23|17|16|18,fast,0.125,0.125
11,f465217b-efe9-43c2-8b67-c52f6de8abe0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|14|18|20|21|15|19|17|23,fast,0.126,0.126
12,bf0841e8-b5a9-4989-920d-1f426ef0be46,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|23|21|15|14|18|22|16|19|17,fast,0.126,0.126
13,69074f97-8b20-4b12-8ccb-561671d04f20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|16|23|22|15|17|19|14|20,fast,0.125,0.125
14,97961c44-27ca-4469-b99c-fb2a20e910a7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|14|18|15|17|22|21|23|20,fast,0.125,0.125
15,3aaf0d3c-728f-451d-a8d1-5bb59da4d1ed,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|21|23|15|14|22|17|20|18,fast,0.125,0.125
16,fded4b5c-e2af-4d93-b91d-fa6bcc58d4ee,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|17|14|18|21|22|19|15|16,fast,0.125,0.125
17,8ff6b491-b093-47ad-b293-e58f1a01809b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|20|16|22|18|15|19|17|23,fast,0.126,0.126
18,a83c645b-f155-4b92-b0b9-8d25aeb106c6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|17|22|23|18|16|14|20|19,fast,0.126,0.126
19,2f63e839-440e-4fb9-90ef-6ee865836740,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|22|20|19|15|17|21|18|14,fast,0.126,0.126
20,402974af-a2b6-49fc-a7d5-3f571c5eb6c6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|18|22|23|16|15|20|21|19,fast,0.126,0.126
21,8bdf0ebb-fec3-4936-b0e9-a9cbfb64b5ec,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|16|21|18|17|19|15|23|20,fast,0.126,0.126
22,26d1a2db-ec47-4d4d-bf9b-1de8111b0b65,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|16|18|15|14|19|21|20|17,fast,0.128,0.128
23,20e4fad3-4bbd-4965-a598-16d756691ccf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|16|14|23|22|15|17|18|21,fast,0.125,0.125
