,ID,Phase,Mode,Runtime,Elapsed_Time
0,a83c4378-b0ed-4400-848c-85f7210a289e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|18|20|15|16|21|22|23|19,fast,0.125,0.125
1,7014a1c3-d77e-4f33-90ef-3e80cd9cf944,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|20|15|14|19|16|22|17|21,fast,0.127,0.127
2,3c184b9b-a37f-4c7c-8f9a-f5a786eda44d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|21|17|18|22|15|14|20|19,fast,0.125,0.125
3,092abc94-65bd-4e77-a1fd-3367c4f8801e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|19|14|15|23|20|21|18|22,fast,0.126,0.126
4,542dd1a3-43c1-4346-81ed-f5f3999c8ecd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|20|14|15|17|22|16|18|23,fast,0.127,0.127
5,633b4166-7ea9-44c1-b709-1980c3d9c9fc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|16|21|19|14|20|23|15|18,fast,0.126,0.126
6,2b3b9aa3-2931-4977-83b7-340544846c64,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|21|19|23|20|16|17|18|22,fast,0.127,0.127
7,4a657916-d966-460d-be5f-68efface7985,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|17|14|22|16|18|15|21|19,fast,0.125,0.125
8,cff92c5c-8ec5-4907-bd1c-9e5aabd1cd64,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|19|15|18|14|16|21|22|20,fast,0.125,0.125
9,c325f104-7d0c-44bb-a72f-216e55303d4b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|22|19|20|15|18|14|21|17,fast,0.125,0.125
10,ebda574d-7aa4-428d-90d9-2f01d710d690,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|16|23|22|20|14|18|17|19,fast,0.125,0.125
