,ID,Phase,Mode,Runtime,Elapsed_Time
0,954736c9-da1e-42d0-a744-13179e9b388a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|21|22|18|17|20|15|19,fast,0.129,0.129
1,56c079ec-1dac-49cc-9706-139b4899df26,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|15|17|21|18|14|22,fast,0.127,0.127
2,d619646a-5af5-4101-b576-e9690ffe2304,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|15|17|16|14|21|20|22,fast,0.127,0.127
3,0858617d-a568-44e8-b0c0-0fe991b7809a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|14|21|18|22|17|15|19,fast,0.13,0.13
4,0fe126ed-4bae-41f8-84a2-46f67c748373,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|22|21|17|15|19|18|14,fast,0.128,0.128
5,2304dacb-059b-4b68-bc84-1553bd7c164e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|18|22|16|21|20|14|17,fast,0.128,0.128
6,fa021c54-bb86-4a78-9754-0ac56e32c56a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|20|14|18|16|19|17|15,fast,0.13,0.13
7,e51177c2-1ba6-4135-ad43-8fb4c529f395,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|17|22|18|16|19|20|15,fast,0.129,0.129
8,0d9db967-b029-4c30-bb17-a731596c1db9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|18|19|16|14|21|15|22,fast,0.129,0.129
9,1992496a-a1b8-4bb1-a658-93854a3f11b4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|14|19|20|15|22|18|21,fast,0.128,0.128
10,efba142d-9ba0-4d3e-ad97-f5f93073981b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|14|15|21|18|16|17|19,fast,0.129,0.129
11,1e62e388-010a-4274-b79c-56c566ded252,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|18|14|19|21|20|16|17,fast,0.129,0.129
12,126f40de-8d46-4781-a82a-dedd84fd8bbc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|20|16|21|14|19|22|18,fast,0.128,0.128
13,14cddc2a-428d-433f-8488-d5c44dcd82ba,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|14|19|22|18|21|16|20,fast,0.129,0.129
14,08a61ba9-a67a-4f41-a5a1-7c03efbc755e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|14|17|20|19|18|22|15,fast,0.129,0.129
15,92f602a6-57db-427d-906a-b871a38c5bcc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|14|16|20|15|17|18|22,fast,0.129,0.129
16,37f243e8-9570-40c3-9cff-1ce66c3859a8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|14|19|22|15|21|20|18,fast,0.13,0.13
17,b4ce9b84-f12a-4cd1-b655-108563b3d0cd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|17|22|16|18|15|19|21,fast,0.13,0.13
18,86fcdb66-5176-4603-bbb9-e94371f5322a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|20|22|19|21|16|14|17,fast,0.13,0.13
19,2aef14b9-4745-4b76-a662-0b8bfe0d4f85,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|21|14|19|16|22|15|18,fast,0.132,0.132
20,367897a3-4305-407b-8b57-b9c5f3770417,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|14|19|20|22|15|17|16,fast,0.132,0.132
21,8f147524-3b03-4ed4-add8-17cd8bdf5c19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|15|19|16|21|14|18|17,fast,0.13,0.13
22,d2c40f9e-2598-40b2-b93a-ac50bed32cf3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|20|18|22|14|17|21|16,fast,0.13,0.13
23,d0cf1f8e-a551-48e6-a2d9-48ffc2f19a4e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|16|17|21|20|18|19|14,fast,0.129,0.129
24,7151dade-73ae-4fb3-8a50-ed576f9be4c9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|14|17|15|20|19|22|16,fast,0.13,0.13
25,d431663c-d7ab-4659-83e3-9e7d7b1aac4c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|14|17|16|19|21|15|22,fast,0.13,0.13
26,75cd9da1-e56f-4952-a97e-11ca99da1a6b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|19|15|21|20|18|22|14,fast,0.13,0.13
27,845e6bc6-6877-41d0-a6b4-b8de648714e7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|21|22|14|16|18|15|19,fast,0.129,0.129
28,bd4e68b5-02c5-4f0a-b918-f91a5536e142,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|17|19|14|18|22|20|21,fast,0.13,0.13
29,629197c2-a82a-49b1-be78-6319a9f8bf28,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|14|18|15|21|20|19|22,fast,0.13,0.13
