,ID,Phase,Mode,Runtime,Elapsed_Time
0,754b758b-8207-4735-a185-90eeb493b524,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|18|20|15|21|16|22|14,fast,0.672,0.672
1,1e874eef-e1b7-4600-9863-1bb8ef18107c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|18|15|16|21|14|22|20,fast,0.688,0.688
2,6f83e2cd-9154-42fe-b595-6849e39b8b99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|17|14|20|16|19|21|22,fast,0.684,0.684
3,86cdfa19-cdd1-4e95-bc8f-249f3f29e731,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|17|21|19|18|16|14|15,fast,0.688,0.688
4,f60f6e00-ed04-4bc2-8846-33aa219c4e61,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|18|15|21|19|22|14|16,fast,0.672,0.672
5,b159f463-59f7-4b77-bed0-8fe3505d2698,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|22|18|16|21|20|15|17,fast,0.696,0.696
6,c606c7da-eb2d-4032-846a-238d81b63698,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|17|20|21|18|14|16|22,fast,0.668,0.668
7,7d8599a6-7928-4f90-a484-33e1daab3bf1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|15|18|19|22|20|14|17,fast,0.711,0.711
8,06f18ac6-86c5-4d6f-9394-8121982ad1d9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|21|18|14|22|16|15|17,fast,0.698,0.698
9,a7c8fb07-89bd-4418-a345-66d3e8375cc0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|16|22|14|18|19|21|15,fast,0.699,0.699
10,f9e06aec-9ba6-4fc2-90eb-da8545a8e345,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|21|20|22|18|17|14|15,fast,0.678,0.678
11,67dbf981-11f8-4219-8be3-89f5edfe14cc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|22|18|15|17|20|19|14,fast,0.686,0.686
12,b5ae1775-f4a7-4526-84b8-dc86105760c5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|20|14|19|15|16|22|21,fast,0.715,0.715
13,2643b740-f454-4d0c-a90a-4d7190bb0387,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|19|14|22|20|15|21|18,fast,0.687,0.687
14,68017623-a2e4-4144-801d-af3c9cb9c868,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|20|15|14|16|18|21|19,fast,0.722,0.722
15,2995f16c-a86e-4ebd-8b88-3f831cb063b5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|15|22|16|18|14|19|17,fast,0.677,0.677
16,20f171db-d08f-4455-ad99-00ecaf7d9e58,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|16|15|18|21|19|14|20,fast,0.667,0.667
17,b5a4a6cb-56fe-4f06-83c9-ede00e4b50ba,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|21|15|17|22|18|16|14,fast,0.688,0.688
18,f2cebe22-8b8e-460e-be53-9326c0d79546,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|14|17|16|21|18|15|22,fast,0.676,0.676
19,8b85dc93-dac4-43d0-b522-1ff865fdd330,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|18|20|21|15|19|16|14,fast,0.686,0.686
20,111c2e6f-4af5-4cfb-a8fe-c2bb9ab009c9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|20|16|18|14|17|21|19,fast,0.672,0.672
21,0a68de08-eed3-4cf4-a2fb-29d8e63b8ed0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|15|16|22|19|21|14|18,fast,0.682,0.682
22,b7066d2c-ab36-4b05-a616-81b76f05abb4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|20|22|21|19|18|14,fast,0.686,0.686
23,0322c49d-586f-45a8-8a2d-ec85ef0009e2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|17|21|16|20|14|19|22,fast,0.679,0.679
24,abec9ab6-98b3-4990-bedf-9bc0800498bc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|14|22|15|17|21|16|20,fast,0.678,0.678
25,00c1c0c3-2e2a-4668-bd4e-5a8a6b6672b5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|21|19|20|14|22|15|16,fast,0.682,0.682
26,cd452820-d410-4137-bbae-2550ba98933e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|19|16|14|22|17|20|18,fast,0.667,0.667
27,73bbf313-156f-435c-b979-122d06a12310,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|22|17|19|14|16|18|15,fast,0.679,0.679
