,ID,Phase,Mode,Runtime,Elapsed_Time
0,8d5c2af6-fad0-4f34-866b-f389796d33bc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|15|21|22|18|20|19|14,fast,0.119,0.119
1,3e53ff8b-f48d-4b6b-a326-b879c3980e6e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|20|19|16|17|18|21|14,fast,0.117,0.117
2,36f3d588-9200-4bfc-b0d3-04ce141fc6e1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|22|14|17|21|19|18|15,fast,0.118,0.118
3,6215153a-7fb7-40ad-afd8-2fe63d70aa07,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|14|17|20|16|19|21|22,fast,0.118,0.118
4,23982a23-3f4c-4a16-b9a8-8d8f959c3983,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|18|17|22|15|20|19|14,fast,0.118,0.118
5,e29d10f9-68c2-4072-862b-2805aa84f99f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|20|15|22|18|17|14|19,fast,0.118,0.118
6,c6d5d5c1-c4d1-4127-9392-2c7c77f86f47,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|19|15|17|16|21|14|18,fast,0.117,0.117
7,7de3fab7-c7a3-4961-887c-1f6ac432aae7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|22|19|21|17|14|20|18,fast,0.118,0.118
8,e2f428c8-22b7-473f-a961-2929d50e4459,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|20|16|22|17|19|14,fast,0.118,0.118
9,ceb20d72-38eb-4221-9297-cbaa34fa19b4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|14|19|15|16|18|21|22,fast,0.118,0.118
10,b9d148b4-ca76-4408-9210-5828db86cde4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|22|17|15|18|21|14|20,fast,0.117,0.117
