,ID,Phase,Mode,Runtime,Elapsed_Time
43,5a78c1a3-b626-43c7-8b30-c41ff0384868,0|1|2|3|4|5|6|7|8|9|10|11|12|19|16|23|13|25|22|24|21|18|20|17|14|15,fast,0.152,0.152
44,45499add-d205-4f3e-a113-94e30cc9acd2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|17|19|18|21|25|24|16|14|22|23,fast,0.153,0.153
45,b1585a35-3b55-4e65-9bd4-70fc7cb18626,0|1|2|3|4|5|6|7|8|9|10|11|12|18|22|21|25|24|19|15|13|20|14|16|23|17,fast,0.154,0.154
46,de3a7ac5-84d5-4620-9e83-e0ca0a67b2c5,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|24|25|15|19|21|13|22|18|17|20|23,fast,0.153,0.153
47,d721f97a-a50a-4d7c-a191-342a071b55bc,0|1|2|3|4|5|6|7|8|9|10|11|12|19|21|25|23|13|15|20|22|17|16|18|24|14,fast,0.152,0.152
48,c1dd5c97-14d1-4a13-b7ff-26926799adfc,0|1|2|3|4|5|6|7|8|9|10|11|12|18|13|22|24|23|21|19|17|20|16|25|15|14,fast,0.154,0.154
49,1799de48-7ff5-4182-82c0-b712721ea7da,0|1|2|3|4|5|6|7|8|9|10|11|12|18|17|13|25|21|23|14|19|20|24|15|22|16,fast,0.153,0.153
50,e4d97c89-6165-4361-a828-40f56ff7a5a1,0|1|2|3|4|5|6|7|8|9|10|11|12|25|24|23|14|15|17|22|16|13|18|20|21|19,fast,0.155,0.155
51,fb2f8075-81a8-411b-9e4b-76a8ed191439,0|1|2|3|4|5|6|7|8|9|10|11|12|21|25|15|23|16|19|22|20|13|24|17|14|18,fast,0.153,0.153
52,2fea5873-3579-4b91-b824-79e94f65dfd2,0|1|2|3|4|5|6|7|8|9|10|11|12|17|22|16|18|21|15|13|24|25|20|14|23|19,fast,0.153,0.153
53,802d587c-1bdc-4719-be9f-c7514840a4c3,0|1|2|3|4|5|6|7|8|9|10|11|12|24|19|18|17|23|16|25|22|13|20|21|14|15,fast,0.152,0.152
54,669a6092-8928-4e49-9583-0c9027c562f4,0|1|2|3|4|5|6|7|8|9|10|11|12|24|22|16|18|25|20|23|19|13|17|14|21|15,fast,0.156,0.156
55,87d50a33-daf1-41cd-ba77-34b35f7cb153,0|1|2|3|4|5|6|7|8|9|10|11|12|15|16|14|25|20|17|22|23|21|13|18|19|24,fast,0.154,0.154
56,09dfa634-c321-4f11-b203-8d52bacea38e,0|1|2|3|4|5|6|7|8|9|10|11|12|19|13|15|22|25|24|17|23|18|14|20|21|16,fast,0.154,0.154
57,1aac638c-47c2-4e66-a936-92f02c4e6172,0|1|2|3|4|5|6|7|8|9|10|11|12|18|20|22|17|14|21|15|25|13|19|24|16|23,fast,0.154,0.154
