,ID,Phase,Mode,Runtime,Elapsed_Time
0,bc1a1dc6-68b8-4fbd-8338-2e3172296086,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|15|22|20|16|17|19|18,fast,0.147,0.147
1,7f196352-e7a9-4c20-8d1c-b045de2adb8d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|19|20|18|21|16|22|17,fast,0.146,0.146
2,32d82db0-57c0-4b7a-9961-5a2015b09f39,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|18|22|14|20|21|17|16,fast,0.146,0.146
3,2b510d42-1557-4362-9b4e-b8b4104fcbeb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|15|20|14|19|22|16|18,fast,0.147,0.147
4,68f7d4c3-6e55-4834-8981-ad804e398ffb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|14|19|20|17|21|15|18,fast,0.146,0.146
5,971191c4-2576-4b48-a116-e90760a1099a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|22|17|20|18|21|16|14,fast,0.15,0.15
6,013b976d-ea57-4c5a-9596-be10296eb446,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|14|16|20|17|18|19|15,fast,0.147,0.147
7,f97409f8-d06a-4fa7-918a-c0bb054bf124,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|22|14|17|21|15|19|18,fast,0.146,0.146
8,a987a49c-0618-42ee-aab8-ed2918862605,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|17|15|20|21|19|18|22,fast,0.146,0.146
9,eb3cca4b-2b2d-49cf-b26b-0dc2f9d0e039,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|14|19|16|20|17|22|15,fast,0.146,0.146
10,0a7c75c1-a79d-4094-ab19-91cc0acb589f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|16|21|15|22|14|20|19,fast,0.148,0.148
11,d251c124-06a4-4c6f-95a0-d70eb0ab24cb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|18|15|17|21|20|22|14,fast,0.146,0.146
12,e0768bce-907d-4724-b5a6-aab9054c8a71,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|14|18|22|16|15|19|17,fast,0.145,0.145
13,01778939-6d6a-45d9-9d8e-8182eb0366d3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|18|22|15|20|16|19|21,fast,0.151,0.151
14,54974c3c-f36c-43d4-9530-f3dd1e4c0a67,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|21|20|16|14|22|15|19,fast,0.148,0.148
15,ec733643-d9bc-4169-9699-5100987946f2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|22|16|17|14|20|21|15,fast,0.146,0.146
16,b1541e24-20da-45bf-a2ec-c6f689c7ec7d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|21|20|17|19|18|22|14,fast,0.146,0.146
17,0396e7bf-6002-4972-9e2b-54722156276d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|22|20|15|16|21|18|19,fast,0.145,0.145
18,49d4980b-1dd3-45a2-bf2e-cbf66b1e9e8c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|19|16|18|14|20|21|17,fast,0.145,0.145
19,783264d2-6136-4e31-81e5-c63b17b1e8ff,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|16|19|18|22|14|21|17,fast,0.145,0.145
20,d7403feb-b0f1-4744-a320-36b1a804f12f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|17|22|16|14|20|19|21,fast,0.147,0.147
21,24ff1251-67d0-4f76-8816-447e8e39e9ab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|18|16|15|17|21|20|14,fast,0.145,0.145
22,0c72ea05-4855-46d6-b881-6256723e8572,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|14|15|21|19|17|18|16,fast,0.146,0.146
23,324b1a82-ee1c-4816-ab31-a29e4799fd7c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|21|17|20|14|15|19|18,fast,0.149,0.149
24,136465d4-f29b-481d-8efb-27bd3f8ff1d9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|20|21|19|17|15|18|14,fast,0.146,0.146
25,2b145890-b915-4ec9-bee7-ebbe4089b5d7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|20|14|17|19|18|21|22,fast,0.147,0.147
26,93e8b59a-670c-4648-8c64-67542ef711e4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|20|17|22|18|21|16|19,fast,0.147,0.147
27,b3caefc2-247f-4a58-8933-134a3ed0611d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|14|17|16|22|21|19|18,fast,0.147,0.147
28,d04d8486-df5e-4ffa-ba89-2ccca6b3b12a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|22|14|16|17|18|21|15,fast,0.148,0.148
29,13177e23-2934-441e-9781-ddab4ccb2817,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|14|15|22|20|21|17|18,fast,0.148,0.148
30,7f1a8577-e402-4363-8662-28d1cb77c88c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|15|20|22|14|21|17|16,fast,0.147,0.147
31,254db298-8303-4dfa-a21d-aa27c9046e8e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|21|16|17|14|22|20|18,fast,0.146,0.146
32,fda8e41e-386d-449d-a5bd-2b7232a0938a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|14|16|18|20|19|15|22,fast,0.146,0.146
33,706ef413-32b6-4a2a-a16b-56cd099e7247,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|14|21|18|15|20|16|19,fast,0.146,0.146
34,8b9b22f2-773e-42aa-b299-4276ffb07c82,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|17|19|16|22|15|18|20,fast,0.146,0.146
35,0a1422e4-5d3d-4a51-b2b1-949a1ef844e2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|17|19|14|18|20|22|16,fast,0.146,0.146
36,f3a9752e-9136-4ac7-98bc-f1fc1a91b5c9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|14|18|17|20|16|15|21,fast,0.147,0.147
37,5875c0f2-f69f-40c3-a502-fe75ef260f99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|21|22|16|14|20|19|18,fast,0.145,0.145
38,fa22bf1a-2759-4c29-a58c-269bdbcf8baa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|22|19|14|17|21|18|15,fast,0.146,0.146
39,0cb32e21-555f-44ea-8497-5c93da1c9e84,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|19|22|18|15|17|16|14,fast,0.147,0.147
40,26433ab9-b9bc-40d1-9514-367b05c41dc5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|16|21|22|17|18|15|19,fast,0.147,0.147
41,099f1ee8-8f92-48b7-b49e-63df59ffa743,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|20|22|19|17|14|21|15,fast,0.146,0.146
42,a29c3500-6494-4282-b0bf-aca413449e87,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|21|16|17|19|20|18|15,fast,0.146,0.146
43,0bf11f95-0f03-4d79-875b-44c3e8cbc9ad,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|21|14|19|15|18|16|20,fast,0.146,0.146
44,81bff0ce-6d12-4052-b1fb-b4c79df7293d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|18|21|22|19|15|14|17,fast,0.145,0.145
45,1296bd46-fa2a-4315-8174-9e19cedae12f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|18|15|19|20|21|16|17,fast,0.146,0.146
46,cdc7b571-9805-426e-bdbe-ac3f9ffa389b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|17|19|22|14|15|21|20,fast,0.146,0.146
47,616088f3-58cd-458b-9358-074880cfa983,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|22|16|17|18|20|14|15,fast,0.145,0.145
48,c3395b26-4395-463e-aa70-79e94ab9d7ad,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|20|15|22|21|16|18|19,fast,0.145,0.145
49,a8e407c1-5180-43ed-85c5-8bcda51e35e6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|15|20|18|19|21|14|17,fast,0.145,0.145
50,5bbe767e-37f4-4e4d-acca-46fd1f2db979,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|21|17|19|18|14|22|15,fast,0.144,0.144
51,bbfffe56-0461-4fd4-82c2-f5c4bbe5db81,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|15|17|20|21|18|19|14,fast,0.143,0.143
