,ID,Phase,Mode,Runtime,Elapsed_Time
0,067ea85a-973a-4dc9-a397-82fd429dee0a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|22|19|18|14|15|21|16,fast,0.129,0.129
1,7ed22507-00fa-4abb-8a5c-84c6d9985acc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|21|14|15|16|22|20,fast,0.129,0.129
2,73555d22-059e-468f-a058-962f96de48fb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|20|21|15|22|18|19|17,fast,0.13,0.13
3,a55cca73-54d6-438a-8e88-018877526d69,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|21|15|18|17|14|22|19,fast,0.13,0.13
4,838efff4-3f8e-49dd-b6b7-f4e827895967,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|16|17|21|14|15|20|18,fast,0.129,0.129
5,54a4373b-e71a-4ffb-81ea-dd314eb35efe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|14|18|19|21|22|16|17,fast,0.128,0.128
6,ac4d0a8f-fe0d-498c-9a2d-2bfc274cf78d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|21|15|17|19|22|18|16,fast,0.128,0.128
7,7d1ee886-0811-4c68-a000-8d03d11209ad,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|19|22|21|20|14|16|18,fast,0.127,0.127
8,cff42e52-93d6-436d-bc6d-9a0e219006c5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|19|18|20|16|17|14|21,fast,0.127,0.127
9,d2b1ad9c-fc33-47ca-9e85-83bd4c2c1e75,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|20|15|17|22|21|16|18,fast,0.128,0.128
10,0da4e9ae-9435-4ad1-9cdd-ae8e5ee7b2a0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|18|15|19|14|20|16|17,fast,0.129,0.129
11,96f06603-7b32-4840-932a-c786b50b0b1c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|20|18|16|17|14|15|22,fast,0.129,0.129
12,93d3e79f-025a-485e-833a-8188a0810918,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|21|22|16|18|14|19|15,fast,0.128,0.128
13,9faa0178-8305-421e-81cd-18486112b9c9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|17|14|19|21|15|16|22,fast,0.13,0.13
14,34abc146-ac46-47d9-a4d8-e4f653fe93b1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|14|18|22|21|17|16|19,fast,0.129,0.129
15,cba595a0-9c0a-40ef-a221-772930f694d2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|18|15|19|20|22|17|14,fast,0.131,0.131
16,e5d41361-10cb-46d0-8424-3baf3681dacc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|14|20|16|19|15|22|18,fast,0.13,0.13
17,2d7627d1-16a5-408e-a0ac-0d81dcd848d0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|14|15|17|18|21|20|22,fast,0.128,0.128
18,4b24da5b-fa9a-43f6-b0f1-4a7418c07cb5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|14|18|15|17|20|19|16,fast,0.127,0.127
19,c9e5a0b9-c3b7-425c-b689-6416c131c074,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|16|22|17|18|15|14|19,fast,0.127,0.127
20,e0b17177-ba56-4567-b3b9-8f6018a5e6ef,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|17|16|14|18|15|22|20,fast,0.127,0.127
21,73c5067f-5d2b-4496-ae0a-0d5e279e3839,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|21|17|20|18|15|22|19,fast,0.128,0.128
22,4c8e382e-b8cc-43ba-8b07-310f21d47875,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|20|14|22|17|19|18|16,fast,0.128,0.128
23,c7152ce6-4afc-40b9-a9f6-ff7a9c95cf7e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|16|20|21|22|19|14|15,fast,0.127,0.127
24,0a8ce99a-8801-4590-bb6d-e2e40c18560a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|22|16|14|15|20|17|18,fast,0.13,0.13
25,2ad1202d-8b4f-492c-a0de-dbb822dbee9c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|15|16|20|17|18|14|21,fast,0.128,0.128
26,4bae6617-379c-4590-b36c-06750b1844c4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|14|16|18|19|15|17|20,fast,0.13,0.13
27,9f35dcb1-6cb5-48f1-af22-8022002bed4a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|19|16|20|18|15|22|21,fast,0.129,0.129
28,1d2867ab-212d-4973-be01-4ad7e7a24f9a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|21|17|19|20|14|22|18,fast,0.127,0.127
29,cbf20d8d-3cdf-4a7f-94fe-f26a69ab039a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|21|22|19|14|15|20|18,fast,0.129,0.129
30,cb5808db-464d-4291-bc6a-b5ab27e4d584,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|19|18|21|16|22|14|20,fast,0.13,0.13
31,46f4de86-61fd-4ab9-9071-272c8cbbd3af,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|21|16|20|18|14|22|17,fast,0.13,0.13
32,56be637c-8ae8-4dc2-9270-4e3319ed2e48,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|17|14|21|16|20|15|22,fast,0.129,0.129
33,917e1a80-5842-472d-b859-5b29453564ea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|14|17|16|20|21|22|18,fast,0.13,0.13
34,87070768-f1ed-4d3e-a9db-640a5e925ba2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|21|15|18|14|17|22,fast,0.131,0.131
35,c79775e1-b817-4579-8b24-a780a37dac31,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|14|16|20|17|15|22|21,fast,0.13,0.13
36,a2aaf45d-b887-42d9-9664-3536bda5dadc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|16|17|20|15|19|22|21,fast,0.13,0.13
37,323ecf46-6012-4153-99a0-02e451d53a40,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|22|19|21|16|18|20|15,fast,0.13,0.13
38,a7b7ecdb-362e-49e0-8b29-5c6bb8698c07,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|15|14|16|21|20|22,fast,0.129,0.129
39,15a5af93-8c6e-4a19-a412-c9580b7620e3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|14|20|21|22|17|19|16,fast,0.129,0.129
40,8759914d-28e2-40c7-ac0c-cd5f54c951d6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|16|19|18|15|22|21|20,fast,0.129,0.129
41,2ce980e4-64d6-47c4-8f03-e547f2d3a59a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|15|20|19|17|18|16|21,fast,0.128,0.128
42,7fb0103f-66f7-404d-b41b-0f810e022ea1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|21|22|17|20|14|16|15,fast,0.128,0.128
43,457af899-b51f-4b53-aa9b-1bbb65055b65,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|22|15|17|16|18|19|21,fast,0.128,0.128
44,959fe9a3-5b0b-48f5-b422-3e33f027a7e1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|14|21|19|22|17|15|16,fast,0.131,0.131
45,99415b03-32de-496e-9489-1ef4b4ef7dc9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|19|21|20|18|22|14|16,fast,0.13,0.13
46,be7dd03d-12ac-43de-a43d-ac5d4e35e7ea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|16|19|14|22|21|18|20,fast,0.131,0.131
47,9c57cf25-3de9-422b-ad2a-e6bf749789fa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|15|21|18|19|17|14|20,fast,0.127,0.127
48,0c40808b-6819-41a2-b158-6eaee50eca57,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|19|14|17|22|16|20|15,fast,0.127,0.127
49,c41f8dc8-4975-4861-98b9-ca25947c2e9f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|15|14|22|21|19|18|16,fast,0.128,0.128
