,ID,Phase,Mode,Runtime,Elapsed_Time
0,48d6cbb2-c7bc-4535-9a86-9db685b42e07,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|15|14|19|21|17|20|22,fast,0.693,0.693
1,af098fe4-22e3-40ef-8eb7-1199891416b2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|21|19|18|16|20|17|22,fast,0.669,0.669
2,2c13575d-8c53-463f-b01d-9064d54f3953,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|18|22|17|21|19|16|14,fast,0.682,0.682
3,af3ec22f-59c5-4144-b360-dc7a6c8db420,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|20|14|17|16|15|22|21,fast,0.696,0.696
4,7a8f87d6-bcdc-4d3b-9423-7a851a8ea9cb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|15|20|18|19|17|22|14,fast,0.675,0.675
5,343fbc64-ce3b-442c-94a9-a0f3742990fb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|17|14|18|20|16|22|15,fast,0.676,0.676
6,e6a25392-57e0-4444-a464-7005d1499528,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|15|18|16|20|17|22|19,fast,0.672,0.672
7,cfc0142e-0b13-49f9-b0dd-63f2d66dc1e0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|15|22|14|19|18|16|17,fast,0.679,0.679
8,84efac60-faa5-47bf-abf2-6c9707ac9f63,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|15|16|20|22|21|18|17,fast,0.668,0.668
9,ccb25cef-18d2-435c-b641-942d5dcf20f6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|21|16|14|18|15|22|17,fast,0.706,0.706
10,a4436ddf-6ffa-4903-954b-be42d6a968ce,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|21|18|16|17|14|15|19,fast,0.67,0.67
11,0197021e-b7f8-4278-b0e9-12109df843bc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|18|19|14|22|21|16|20,fast,0.672,0.672
12,1f7ef862-14ff-4883-bd03-f8e2e8bd1163,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|21|17|19|15|16|18|20,fast,0.667,0.667
13,cc13adc9-ae34-4489-a97d-fa88bef82aaa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|18|17|22|19|20|14|15,fast,0.677,0.677
14,03deec37-8a02-4f9c-8e68-ebcb1a717eb6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|20|21|19|14|15|17|18,fast,0.672,0.672
15,6226ce37-bfbc-46b2-bf55-dedcf20b3543,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|14|18|17|19|15|22|16,fast,0.671,0.671
16,8b1ba0e5-453e-4c07-8922-d01ea1132345,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|18|21|20|19|22|17|14|15,fast,0.672,0.672
17,8d33378f-4ce6-49a5-b480-d89a1812573f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|22|15|20|19|21|16|14,fast,0.66,0.66
18,663f249e-8a38-4f3f-86a9-c99d8af0e077,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|14|15|19|22|17|21|20,fast,0.677,0.677
19,ad2e5edc-bfed-4704-9367-5d152b73eb2f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|21|15|18|19|22|17|16,fast,0.677,0.677
20,231556b2-6cc3-46a4-95ea-7611a4e18972,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|19|22|14|18|17|16|15,fast,0.682,0.682
21,4ce52333-39fc-4d95-83ab-af9f96b6e207,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|22|21|14|19|20|16|15,fast,0.716,0.716
