,ID,Phase,Mode,Runtime,Elapsed_Time
0,381dc87e-2715-4812-9a9a-7e5378963460,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|23|19|18|21|16|14|20|22,fast,0.139,0.139
1,c84980ff-fa2f-4aaf-8727-91f08ca8e330,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|21|22|19|15|16|18|14|20,fast,0.14,0.14
2,6f8231a6-02ad-44f9-8192-2e00e5060dc4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|18|16|17|14|19|22|21|15,fast,0.14,0.14
3,9725f223-0a2a-4c0a-b958-839517b12247,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|18|16|22|19|14|21|15|17,fast,0.139,0.139
4,8f104fbc-bbec-40b1-babd-d0a9d3a8933d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|15|16|17|22|14|18|23|20,fast,0.141,0.141
5,84f310d3-7bec-483b-a68f-5fb879ce793a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|20|16|15|14|17|22|23|21,fast,0.139,0.139
6,51b89f11-b613-4ae6-8e46-987dd98029ac,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|18|20|23|17|15|19|22|21,fast,0.139,0.139
7,3e5274d1-63ca-49ac-a617-5fe11eace1b7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|21|22|18|17|16|15|14|23,fast,0.139,0.139
8,d1f3c147-b183-4945-b0ba-f71002204eea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|23|17|19|18|15|22|16|14,fast,0.14,0.14
9,2a304d19-491f-43a1-baa0-c4bdc2476886,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|20|18|23|22|14|21|19|17,fast,0.141,0.141
10,1fa1bc49-5abc-4068-a5e6-843216ea872c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|17|18|14|21|19|20|22|23,fast,0.138,0.138
11,9e4f4057-e409-412c-8a14-7c65e1a7a598,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|19|17|15|20|18|16|22|14,fast,0.139,0.139
12,2e6e457d-fa70-4fed-a7fc-2b64da1128eb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|23|17|18|19|21|14|22|16,fast,0.139,0.139
13,30b38508-9120-453c-9aa2-d594718e55d7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|19|17|21|20|18|23|22|14,fast,0.139,0.139
14,239879e3-bb7b-4211-8d23-395e45df11c7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|15|16|23|21|14|17|18|19,fast,0.139,0.139
15,01aed4ef-fa42-453e-b99b-0a9d24227160,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|15|20|21|17|23|16|19|18,fast,0.14,0.14
16,e1624fce-0f57-419a-ae13-71f5cdc9391a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|20|17|16|14|21|22|15|23,fast,0.14,0.14
17,4f175284-abb8-477a-8b9b-2c191906568d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|22|15|19|17|21|23|16|20,fast,0.141,0.141
18,cd0f6bce-8767-426f-ae8d-66bade24e65a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|20|17|19|14|16|15|18|23,fast,0.141,0.141
19,580862d6-8bdf-4f45-9256-b8fec3e56e13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|15|21|18|14|19|17|20|23,fast,0.141,0.141
20,6063737f-1b00-40ee-b4bb-a6a0000207cd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|18|21|20|14|17|19|16,fast,0.14,0.14
21,2f9fc8a3-1c98-49f6-bbb6-ab2e50c89352,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|23|19|22|20|21|16|17|18,fast,0.14,0.14
22,66c7d49a-fc94-4eb1-b156-bafe781a229d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|15|17|18|14|19|23|21|20,fast,0.141,0.141
23,14008da6-da43-482f-b1ab-ed3228776256,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|20|14|21|23|17|19|15|22,fast,0.139,0.139
24,994d14aa-f38e-4f78-b90a-eb0ec914a9ef,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|15|14|17|23|20|18|22|21,fast,0.141,0.141
25,d8b224fc-9a90-4c0a-af7a-d049971116b8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|16|20|18|21|17|22|19|15,fast,0.141,0.141
26,faf53721-95ca-4c97-b750-3f84db1cdc33,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|19|18|15|23|21|16|22|14,fast,0.142,0.142
27,70a13a10-470b-4419-b544-1f42e57a2b6e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|17|15|20|18|23|21|22|19,fast,0.139,0.139
