,ID,Phase,Mode,Runtime,Elapsed_Time
0,6f674854-8f67-451e-ab84-bfb9e9ad28c5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|15|14|21|16|20|17|19|18,fast,0.115,0.115
1,4ecf2f63-ed6c-4294-92e5-2e32fc79577d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|15|22|21|20|17|23|16|19,fast,0.116,0.116
2,a4e419c1-bc8e-4689-abea-1b0d1381e313,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|14|20|22|17|18|16|15|23,fast,0.114,0.114
3,fee27f6c-b5a9-4e67-827e-87f380a21fbb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|15|14|23|21|22|18|19|20,fast,0.114,0.114
4,d0195acf-daf4-4f6c-be00-59eca78df38c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|17|19|16|15|18|23|21|22,fast,0.114,0.114
5,0240c235-6217-4122-90ee-c3926defa60b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|18|23|17|15|21|20|16|14,fast,0.114,0.114
6,1d617c15-890b-48eb-a39c-a99a6c63533e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|14|15|22|16|21|23,fast,0.114,0.114
7,e0c06171-8cc5-4562-9dc5-0b407b2f81c8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|14|16|22|23|21|20|15|18,fast,0.114,0.114
8,0fb90b1d-bffd-4d86-9a4a-e57c2524e1a9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|20|18|16|21|22|14|23|17,fast,0.113,0.113
9,3c0bc2f5-aaa3-464f-9872-de97e7726fab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|20|16|22|17|19|23|14|18|15,fast,0.113,0.113
10,540474a7-177a-4562-8059-e0f897e0afe1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|15|14|17|18|23|22|21|19,fast,0.113,0.113
11,8f9476e6-84cb-4fb1-98bf-ba1cce1ae50f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|21|16|18|20|14|17|15|19,fast,0.114,0.114
12,5e5c80ac-68a1-4952-985e-364ace71de29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|21|19|23|14|16|18|15|22,fast,0.114,0.114
