,ID,Phase,Mode,Runtime,Elapsed_Time
0,fbd70731-c55b-405c-9978-2eb4dfd33468,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|17|18|23|21|16|15|14|19,fast,0.126,0.126
1,c0357c4d-bcd7-4156-83f2-313bc684ffd8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|15|21|23|20|17|18|19|14,fast,0.133,0.133
2,35fead41-44b6-4605-9ce7-a139843adebc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|21|22|17|19|16|20|14|23,fast,0.127,0.127
3,61977774-1dab-431a-92f2-6cef999fea95,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|22|18|23|15|20|19|21|14,fast,0.127,0.127
4,d87dc7e7-0036-43c8-84be-77696b6c6cae,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|19|23|21|17|20|15|18|22,fast,0.129,0.129
5,6c61a585-a4d9-4420-b785-b155034165f2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|16|20|18|15|21|14|23|17,fast,0.128,0.128
6,de462078-58d5-48f4-b065-496c506b2f82,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|23|17|21|15|22|19|20|16,fast,0.126,0.126
7,0e019b6e-ddec-4dec-964a-dc032d57151a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|23|22|21|14|16|18|15|20,fast,0.125,0.125
8,e84135ea-4d53-4609-b9e1-4ce3b5b5c05f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|15|18|22|23|21|16|20|14,fast,0.128,0.128
9,cfafa935-f83e-47c9-97fd-7b131cd875e0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|21|15|18|16|17|20|22|14,fast,0.126,0.126
10,804aafcd-b6c6-4fcb-9581-975611028071,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|23|22|20|14|17|15|16|18,fast,0.125,0.125
11,74432bce-7533-4166-96c4-fd1d84c54009,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|19|17|15|23|20|14|21|16,fast,0.126,0.126
12,60e1c118-923f-4b70-b8e8-f1ee4e8d36a2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|15|14|22|19|17|21|23|16,fast,0.14,0.14
