,ID,Phase,Mode,Runtime,Elapsed_Time
0,7344b55d-1387-437f-b39f-385999a43b16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|17|22|21|23|19|18|16|15,fast,0.591,0.591
1,9c9c264b-2738-4e8b-9739-a086e0101148,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|14|19|18|22|17|20|15|21|16,fast,0.596,0.596
2,19b82f60-3085-40dd-baf9-d5be44fdeaf8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|20|17|14|21|16|18|19|15,fast,0.598,0.598
3,9de7cdf0-c14d-4565-a14c-0358f3e3e100,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|22|20|19|18|21|15|23|16,fast,0.599,0.599
4,18d84b7b-b766-409f-b297-397ad756665a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|15|17|14|23|20|16|18|22,fast,0.647,0.647
5,c30952d5-24b5-41ab-92cc-7d10fceff5a7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|23|20|14|22|21|18|16|15,fast,0.64,0.64
6,0741b662-9b3a-4afd-80a7-4125eeec9dfe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|22|15|14|16|21|20|18|23,fast,0.589,0.589
7,8d6ef736-1801-47c5-ae7d-ce05865a4455,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|22|21|16|23|18|20|17|19,fast,0.62,0.62
8,67eb286f-85b1-44ed-a404-9749a41c4a74,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|22|14|16|21|18|19|23|17,fast,0.624,0.624
9,34f91d3a-b809-4a2d-95ad-ecb49415722a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|23|18|16|17|22|19|20|15,fast,0.616,0.616
10,e2a88866-d2f7-47b3-b570-7093cf431b69,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|17|23|21|18|15|20|14|16,fast,0.594,0.594
11,3d27aef4-6dc8-480b-be17-f559e5955a35,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|23|19|14|15|22|18|21|16|17,fast,0.594,0.594
12,ccf08590-652e-47e4-ac4b-1f7fb043004d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|22|14|19|18|23|16|15|20,fast,0.595,0.595
13,04392bd2-c709-43b8-9fb4-4c70effbd14c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|21|16|17|19|20|23|15|22,fast,0.603,0.603
14,949b199c-83b2-4361-98c2-858d085f48f4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|17|16|23|15|18|21|22|20,fast,0.596,0.596
15,361f6c3f-8d06-4320-bb34-e70b0b7ef9a7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|16|23|19|18|22|17|14|21,fast,0.584,0.584
16,d0ebd491-021a-4a35-8fd7-8e941f0c4b4c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|23|19|20|15|16|18|14|17,fast,0.595,0.595
17,5730ef02-ca19-4a89-a512-5cfa36683184,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|19|18|22|14|15|16|21|20,fast,0.597,0.597
18,b75ccb6d-4335-4a87-bf4b-e322b36f4715,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|20|15|23|18|22|14|16|19,fast,0.599,0.599
19,94a3fad5-49e3-4b3c-bdab-9198ba02c6ff,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|14|19|23|22|21|17|18|16,fast,0.593,0.593
20,8473e321-2d69-4b36-b1cf-e743cf98c1fe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|23|22|16|14|17|19|21|20,fast,0.588,0.588
21,71aadb39-5e9a-4c07-8144-7045d577c3b3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|15|23|18|16|20|21|17|14,fast,0.596,0.596
22,b65308bf-bbd2-43a9-bb1d-e0028576c8db,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|15|23|18|14|19|17|20|16,fast,0.587,0.587
23,bdaeb54f-6903-4526-8139-03771981105a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|16|23|20|18|14|19|15|22,fast,0.629,0.629
24,fcbe19b4-af38-4af2-a859-88c41eb56baf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|17|22|18|23|19|20|15|14,fast,0.593,0.593
25,fceb37a0-af92-431d-9dfe-8a648974122f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|20|23|22|17|21|19|18,fast,0.592,0.592
26,9febf7a8-1a9e-4a52-a242-f0d9aeff3d1c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|19|21|23|14|22|20|17|18,fast,0.6,0.6
27,da6c0095-3e53-4005-b25b-6031fb7630ab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|16|14|20|19|17|15|18|21|22,fast,0.595,0.595
28,47814aa3-b185-409d-a4bb-b95620979f4d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|23|21|15|14|20|17|18|16,fast,0.591,0.591
29,19a4ea36-8aff-44ae-a0ff-68e5a34e1485,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|18|16|17|15|21|23|22|14,fast,0.604,0.604
30,85075548-7723-438e-a7f2-0ce9217a9475,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|15|16|20|21|14|23|18|19,fast,0.593,0.593
31,b08a0dbf-12dc-434e-9ce2-5b3cd1828263,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|19|21|20|22|18|23|14|15,fast,0.602,0.602
32,9b18d4ea-9329-410b-a1a1-dc57688e2bcf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|14|20|15|19|22|18|17|16,fast,0.592,0.592
33,6d8a382c-623e-4e71-abeb-a84299eb5381,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|19|14|22|15|21|20|17|23,fast,0.59,0.59
34,144c8ca3-d216-4a49-bacf-943702216f50,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|15|19|17|14|18|21|23|20,fast,0.596,0.596
35,aa316278-8872-46fa-976a-c97092f2be99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|20|21|19|22|16|14|15|23,fast,0.591,0.591
36,58ff0e8e-6b7e-4d6c-956b-ce9671bf6dce,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|17|21|23|16|18|20|19|14,fast,0.598,0.598
37,dce81d6a-688b-4bed-a102-3de83e229934,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|18|15|23|21|20|22|17|19,fast,0.624,0.624
38,b7e1aac6-3422-4ef5-81a1-01b04fd304a0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|19|14|23|22|20|16|15|17,fast,0.592,0.592
39,b690d0e1-ff3d-4c74-b4cd-2a676960d9f0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|17|22|16|19|20|23|21|14,fast,0.578,0.578
40,8c226f74-dfb1-40c9-a157-5aa2da82172c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|17|16|19|21|20|22|15|14,fast,0.598,0.598
41,cd8d9f04-8a49-4268-bf71-a3ab88a86179,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|20|21|22|15|17|23|19|14,fast,0.596,0.596
42,708eb6c0-1d59-44dc-8ca4-03e1be1a1fdb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|20|22|19|21|17|14|15|23,fast,0.623,0.623
43,17246d75-301a-4499-a7fb-f4dd3dff15ce,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|22|14|18|15|21|20|23|17,fast,0.587,0.587
44,8ba09edb-370c-4ccb-90e7-555ca5f4d432,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|23|17|19|21|15|22|14|16,fast,0.592,0.592
45,dde4c35c-1538-48ed-8820-9f24a3586a6f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|16|23|22|14|21|19|15|20,fast,0.588,0.588
46,d2263a01-004d-4f70-8ef1-69a487894101,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|16|18|21|15|23|22|17|19,fast,0.587,0.587
47,a38ebde4-1513-409a-8cf9-65cd3986ead3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|22|20|21|15|23|17|16|19,fast,0.596,0.596
48,b9af0a74-3c9e-44c4-90ce-945e037a56e1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|16|20|14|22|21|23|18|19,fast,0.6,0.6
49,278388ae-c0c0-4066-9fc4-365be7ebb948,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|23|22|14|17|15|18|21|20|19,fast,0.599,0.599
50,c72a3037-977a-44a2-a585-e456c0111dea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|14|20|18|21|16|15|22|19,fast,0.651,0.651
51,8a9f8fe0-0039-4361-8aec-3358154686d6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|22|18|17|16|19|23|21|15,fast,0.599,0.599
52,1fa5d7af-11ff-45d6-9a02-cebe4e7fb5fd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|16|14|18|22|15|19|20|17,fast,0.585,0.585
53,ed2f025f-93c3-4a9d-8335-e3ed3f3cbdf1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|22|20|17|21|16|23|15|19,fast,0.6,0.6
54,5280fd86-69e0-493b-a9cf-cf6dc59f87c3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|22|21|23|17|19|15|14|20,fast,0.59,0.59
55,6c1183f1-9256-48d5-895c-8ab8fd38d15f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|17|15|19|14|16|22|20|23,fast,0.591,0.591
56,a534d113-158d-432f-a22b-9a9194cd9781,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|17|21|20|19|14|23|16|22,fast,0.598,0.598
