,ID,Phase,Mode,Runtime,Elapsed_Time
0,7764bf14-0c8b-49a2-9082-3df3e8141d8e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|19|20|23|21|16|14|18|17,fast,0.143,0.143
1,083d8b46-75c4-4641-94c8-3ee7a24e9236,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|19|21|14|18|15|16|17|23,fast,0.144,0.144
2,eaa81e00-edfb-4193-a921-cc32d09a0ed2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|20|19|23|15|21|18|16|17,fast,0.142,0.142
3,81654f05-60fa-4b9a-b712-bc25bc76a6cb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|14|19|23|17|18|15|20|16,fast,0.144,0.144
4,3746119a-9abc-48c8-a5f9-ce5ef60a6e83,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|15|19|23|16|14|22|18|20,fast,0.142,0.142
5,50e35ad9-38be-4446-b0f2-8a13a30d8646,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|23|18|22|14|21|15|16|20,fast,0.14,0.14
6,e82d1f9b-8d7a-4db0-86ba-a01b903cf025,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|16|15|23|22|18|14|17|21,fast,0.14,0.14
7,cc6dc96d-3978-4179-b252-dbf221a92dc2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|20|23|14|16|17|18|19|22,fast,0.144,0.144
8,7e84b6c7-2b23-4f2a-8185-fbc5769adcf3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|19|15|18|23|21|17|14|20,fast,0.142,0.142
9,3d6f5ba5-45d4-46ec-b1b7-6e0927effcd0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|23|22|21|18|19|15|17|14,fast,0.141,0.141
10,da537108-3bff-4a44-9cca-3802e987456c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|20|19|14|17|16|15|21|22,fast,0.142,0.142
11,35f27e72-6fe9-4696-a9e5-e177f80128dc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|18|17|15|21|14|16|19|20,fast,0.143,0.143
12,2a28d065-d57e-499c-a59f-cfb4e87488d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|21|22|14|17|19|16|23|15,fast,0.142,0.142
13,09989f3e-285f-40ba-9ade-1080ac9125cf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|16|20|14|23|22|18|19|15|17,fast,0.142,0.142
14,95e05301-6574-4c22-8ff3-af1c013e2486,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|17|18|23|19|15|16|14|22,fast,0.143,0.143
15,e151c267-17b9-48bf-9374-9d3ff53e0ed0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|23|15|18|21|20|19|22|14,fast,0.141,0.141
16,95e81ba7-6d2e-43dd-a108-bb2e9d0dd277,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|14|21|20|22|19|23|18|16,fast,0.141,0.141
17,4ca5d826-bc17-4eb1-81e5-5fc4c85ae795,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|21|23|19|18|22|20|17|15,fast,0.141,0.141
18,6a8b1074-b125-456f-b7bd-7cbea135c631,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|18|14|23|20|19|21|15|17,fast,0.142,0.142
19,8c61794f-d44a-460a-85f3-ba6208a865b0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|17|14|22|18|21|16|19|23,fast,0.141,0.141
20,86fb5762-3ed5-409b-9ca9-bba01fddecd9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|15|17|23|19|16|20|14|22,fast,0.142,0.142
21,7778c813-dc96-41c2-a461-40307130d126,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|22|21|20|17|23|18|14|15,fast,0.143,0.143
22,928b197f-78e8-4a57-ac47-0b9b7b188892,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|16|18|21|19|15|23|22|14,fast,0.142,0.142
23,7167b8e8-3df0-4fbf-99e9-89e28797ad77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|23|14|20|16|18|15|17|21,fast,0.14,0.14
24,d21b9156-e540-454c-b4b3-9035d62cad7f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|18|15|17|21|14|16|20|22,fast,0.142,0.142
25,29632c95-4362-452f-8691-f41b97a2ba0a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|20|17|15|23|22|16|21|14,fast,0.143,0.143
26,b20aad3f-7992-4858-a27e-48914364d301,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|16|15|20|21|19|17|18|14,fast,0.142,0.142
27,3abd1606-4f63-4d5f-b185-31253096111b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|23|15|19|22|18|14|17|16,fast,0.141,0.141
28,6881c3fc-7a18-4273-9c12-20e490ab9344,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|19|18|20|22|17|23|15|21,fast,0.14,0.14
29,5c2482d5-47f2-4f4f-a5b7-20fe9d6721a6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|20|19|17|18|22|23|16|21,fast,0.142,0.142
30,5faaf7f0-fb8a-4e6b-9097-0f5c2d3c5900,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|22|14|17|15|16|21|20|18,fast,0.142,0.142
31,9c3767ac-4755-47e7-af5b-31820bfe8a15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|22|16|20|15|23|14|19|17,fast,0.142,0.142
32,c89c8c36-6ab5-4aca-a0f9-ec3379d99e66,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|20|18|23|17|14|22|16|21,fast,0.143,0.143
33,944839f5-aff5-43b3-a50e-3c91afad0e5e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|21|20|16|22|18|14|23|19,fast,0.141,0.141
34,28b7bd83-b284-423e-a30d-c8125c3822f5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|22|18|16|14|17|21|23|20,fast,0.141,0.141
35,5adeeba8-f135-47c4-8554-e859374fedae,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|16|17|15|20|14|21|22|18,fast,0.145,0.145
36,d8b6dc47-f46b-4e8c-8851-abe287d8567c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|17|19|15|22|18|23|16|20,fast,0.141,0.141
37,0baa7aa8-4879-494c-ae3a-4b89213214d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|17|18|15|21|14|16|19|20,fast,0.14,0.14
38,a71de3b7-2f43-4c81-ba97-42b6b5e908af,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|21|18|14|16|17|22|20|19,fast,0.146,0.146
39,665b078a-60f6-49d1-916e-58565fddd146,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|15|21|22|17|23|18|14|20,fast,0.142,0.142
40,ebed83df-beb1-48f2-9714-541664ed5492,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|17|20|21|18|23|22|14|19,fast,0.141,0.141
41,bd3ead25-20fc-43a0-91b8-46d341053cfe,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|19|21|23|20|16|18|14|17,fast,0.141,0.141
