,ID,Phase,Mode,Runtime,Elapsed_Time
0,aa053be4-dddc-4386-8726-01326b9db794,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|17|21|19|20|14|22|15|23,fast,0.114,0.114
1,5cdea690-f90b-4227-8732-abbc9068b65e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|17|16|20|18|21|14|22|23,fast,0.116,0.116
2,651ee969-867c-4626-a53c-ccf46a063404,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|18|19|17|21|16|23|14|22,fast,0.114,0.114
3,b824ca95-b7a0-4f99-b031-b514713b72e0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|15|22|18|21|16|14|23|17,fast,0.114,0.114
4,3a9c3d4c-82c3-436f-8645-e5b2b64f1d68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|16|14|22|20|17|15|19|21,fast,0.113,0.113
5,35f06586-1111-4e00-a035-445f05b532f9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|16|18|22|21|23|15|17|14,fast,0.115,0.115
6,ddc9d9e0-89b8-43da-8177-0a6e42a91c7b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|17|20|15|14|16|19|21|18,fast,0.115,0.115
7,762153a0-2f28-4df2-ae86-0473b8a6097f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|16|20|18|17|15|19|14|23,fast,0.114,0.114
8,d208f6ab-0d6e-4fe5-b40e-cda4362a4f64,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|20|14|15|21|22|19|23|18,fast,0.116,0.116
9,61215950-df1f-45cc-a87e-21bfc57a7446,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|16|22|23|17|20|21|15|19,fast,0.113,0.113
10,0ed81641-4d9a-4f44-ab9a-7eb9bd626698,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|17|18|14|23|15|20|21|16,fast,0.115,0.115
11,dd67a405-fb3d-43cf-a6d1-4d3e363e743f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|22|19|15|20|17|16|23|18,fast,0.113,0.113
12,c35474a1-8863-445d-b89e-fdde071399a8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|19|17|14|23|22|16|21|20,fast,0.115,0.115
13,833c5e63-23be-4e44-a871-495243c72cb4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|16|14|22|20|18|21|23|15,fast,0.113,0.113
14,9029949e-c1c4-4c25-825c-52c404442213,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|14|22|20|18|19|15|17|21|16,fast,0.115,0.115
15,d57715de-659f-42c6-bd3a-e95534f668cf,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|17|19|15|21|22|14|16|23,fast,0.115,0.115
16,494cfefe-3016-439c-8a24-735b57945419,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|16|18|17|15|14|22|21|20,fast,0.112,0.112
17,9c2c26b5-ecc4-4a98-bebc-5d530ec16eb7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|14|21|18|17|22|20|23|15,fast,0.115,0.115
18,fa390402-9255-4b82-baa2-9d9081251b28,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|20|15|17|22|19|23|14|21|16,fast,0.114,0.114
19,89f5a5a8-34c8-458c-ac79-595576995e73,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|23|19|15|20|18|14|21|22,fast,0.113,0.113
20,fe252cc1-f1fd-406c-9908-6a59ca40c68a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|19|18|16|23|22|20|17|14,fast,0.114,0.114
21,65e2382c-facb-4a93-a26b-53b2b7c6a215,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|21|16|20|17|22|15|19|14,fast,0.114,0.114
22,590acedf-d5bb-44a4-b449-11483f37aba6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|21|22|19|17|18|15|20|23,fast,0.114,0.114
23,e7bcf1cc-1cdf-49e1-a38a-12f5732bacc3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|18|19|20|16|15|17|22|14,fast,0.114,0.114
24,e06d10d1-76dd-457f-ba9f-4d0d57d1acf5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|23|22|21|20|16|17|15|19,fast,0.115,0.115
25,a646c50a-e03b-410a-8583-b5bd597ddd6b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|22|14|20|23|17|16|21|18,fast,0.114,0.114
26,ba75392b-2b86-444b-bdbf-0688311b20d0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|19|22|23|16|15|18|20|14,fast,0.115,0.115
27,0f29f52c-c22b-472b-a7d6-836932fa672c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|22|15|20|19|14|16|18|21,fast,0.115,0.115
