,ID,Phase,Mode,Runtime,Elapsed_Time
0,14333835-8435-485c-8cb5-631d51550546,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|17|21|20|18|22|14|23|15,fast,0.593,0.593
1,dff49a92-1cf4-4c02-803b-5bcc9aad4da9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|21|17|22|20|23|19|15|14,fast,0.59,0.59
2,56a802d1-96b0-4955-9206-79dfb9eeb939,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|21|17|16|19|23|20|15|22,fast,0.63,0.63
3,d62965e3-8134-46b5-afbc-0e98152e2d32,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|20|19|23|14|21|16|18|17,fast,0.596,0.596
4,854dae1d-6480-4f3b-a568-1245a7fe960b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|23|17|22|15|14|20|21|19|16,fast,0.605,0.605
5,a1d6eee2-ede5-4aca-8e22-8a803b4cbcbc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|15|21|18|23|16|20|22|14,fast,0.595,0.595
6,5108f5b3-1ea7-40b2-8a6f-264a9811bf90,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|23|18|22|16|21|19|20|15,fast,0.598,0.598
7,56f8a987-de62-4038-9c0b-22dfd09b6fef,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|20|14|19|23|22|17|16|18,fast,0.585,0.585
8,b075f1aa-9347-4a70-9d9e-c82d838172cd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|22|15|14|18|16|17|20|23,fast,0.598,0.598
9,aa68fc73-fb90-44e3-a811-a65f1e35a892,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|22|19|21|23|20|18|14|17,fast,0.589,0.589
10,9f6e1e6d-435e-400f-9453-e2578ef095c3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|18|17|20|15|22|23|14|21,fast,0.587,0.587
11,232e1b8c-9a15-4d84-a26a-d4d6bc15b955,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|17|15|19|16|22|20|14|18,fast,0.591,0.591
12,ba1d7258-dd7e-4281-bbf2-30ce604776e4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|21|22|19|18|20|17|23|15,fast,0.603,0.603
13,88563e94-a608-43b8-bf58-d39d8e319001,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|16|19|18|15|20|22|14|17,fast,0.628,0.628
14,ec0cc489-d713-418d-b74d-03504d62d83b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|16|21|15|14|19|18|20|17|23,fast,0.593,0.593
15,63dd36c7-48a2-4dd6-b314-26aa193bca34,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|23|19|16|18|15|14|21|17|22,fast,0.604,0.604
16,f28f9024-b2f2-48c2-b462-0fb0b70222db,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|23|21|17|20|22|18|14|19,fast,0.593,0.593
17,abda9ab8-fc0a-4834-a2f1-a3e99972133b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|17|18|16|20|14|19|21|23,fast,0.602,0.602
18,b1f7367d-8933-432e-80ec-30f92760dca8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|23|19|22|21|20|14|17|16,fast,0.592,0.592
19,172178d7-d364-47f2-83f1-6fe9b9ec7dce,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|16|17|22|14|20|15|21|18,fast,0.598,0.598
20,276ad4a4-a944-41c9-b46e-b74171a3ef54,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|19|14|23|15|20|16|18|17,fast,0.61,0.61
21,fc7dc034-956e-454a-826b-0e092db5b65d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|17|16|14|21|19|22|18|23,fast,0.6,0.6
22,90e7231c-8630-4b8c-94a5-019ce9575492,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|14|16|18|21|19|17|22|20,fast,0.598,0.598
23,6a9643c4-e7c0-4707-b001-9430364a7641,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|14|15|20|18|21|22|16|17,fast,0.631,0.631
24,6ad745d6-7588-4fd2-8b74-03fed9794d23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|22|21|20|16|18|19|17|14,fast,0.588,0.588
25,fa4289fe-899c-44a1-84a0-1b7946adcb59,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|22|16|14|23|15|20|18|21,fast,0.607,0.607
26,0a65087d-937b-40d9-8652-cefc8fca6852,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|20|21|22|15|17|14|18|23,fast,0.598,0.598
27,42d89987-444b-47da-816a-97aea6ecb67f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|23|21|18|22|16|17|14|20,fast,0.594,0.594
28,004edc61-9c32-47f4-bc3a-77e389493aa4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|21|14|19|16|22|23|20|18,fast,0.599,0.599
29,3cfe9054-06d1-496e-98ab-d05848023e6b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|17|14|20|22|21|18|19|16,fast,0.587,0.587
30,abb2e316-3bb8-4336-877e-ded32042f164,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|18|17|19|16|20|21|14|23,fast,0.592,0.592
31,15616a50-4204-4319-b1e0-b8f7fc14acdd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|17|16|19|18|20|22|23|21,fast,0.592,0.592
32,32c4740c-1a79-4594-8809-414856efe355,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|19|14|17|21|23|22|15|18,fast,0.592,0.592
33,7a42941a-7f30-4ab2-8a0f-6ad14e061466,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|18|14|16|17|23|20|21|22|19,fast,0.584,0.584
34,37b8b025-15e0-47ff-9638-ebf0342ad51b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|22|23|18|21|15|17|20|19,fast,0.587,0.587
35,f9110015-4384-4e66-ad9c-e402de29cd5b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|21|20|19|18|22|23|16|15,fast,0.592,0.592
36,59be3239-db17-406e-8eb9-cbdd8f7a4877,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|19|15|16|23|22|17|18|14|21,fast,0.589,0.589
37,770fb42e-99ad-4fb0-a77b-df7125e2f533,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|21|15|22|20|23|17|18|16,fast,0.586,0.586
38,00c06f3a-34c6-436a-8669-bb9c774bad25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|18|20|21|19|16|22|14|15,fast,0.596,0.596
39,49781916-8868-482e-a76b-423cb08177a4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|15|17|16|21|20|22|23|14,fast,0.587,0.587
40,62d8c11e-3b65-4249-a0b0-98ea884b20de,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|14|23|19|15|18|17|22|21|16,fast,0.591,0.591
