,ID,Phase,Mode,Runtime,Elapsed_Time
0,d3500075-2a28-4a2a-82a7-7188ca479297,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|22|21|18|23|15|14|16|20,fast,0.596,0.596
1,6f0e59b8-84f0-4b01-b505-86ea8acada5d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|20|22|17|18|23|14|16|21,fast,0.619,0.619
2,879e0180-4632-45e8-b1eb-dc424753ebd7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|18|20|17|16|22|21|14|19,fast,0.59,0.59
3,763f7d42-18b0-47e2-b56e-002017150455,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|20|23|22|16|17|14|21|19|18,fast,0.586,0.586
4,f1f6bcfb-99e1-4dd4-b5fd-6418f883b465,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|21|22|16|15|20|19|14|18|17,fast,0.595,0.595
5,3d3d55db-5946-49d1-84dd-2f3eaddd557d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|19|20|23|21|15|14|22|17,fast,0.593,0.593
6,0e5f0ee1-c01e-4d86-8b59-58c46c1f5d0b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|20|16|23|21|19|15|18|14|22,fast,0.591,0.591
7,86318b69-6413-4eed-ac7c-063b2db808db,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|17|22|15|21|20|14|18|23,fast,0.594,0.594
8,c59eee43-1761-414d-a9d8-2d9bf29b2f99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|21|20|14|23|19|22|17|18,fast,0.631,0.631
9,5eb7f395-8d17-4927-a592-cafb013a0d13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|19|17|23|21|16|14|22|20,fast,0.593,0.593
10,b1b05eef-c3e4-48b8-ba08-bacbeea320a1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|23|20|17|21|22|18|15|19,fast,0.594,0.594
11,faa18dd4-bbeb-4890-99eb-6956d310eb50,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|17|22|15|20|18|16|19|23,fast,0.597,0.597
12,d4260f61-2f66-4a10-b8f9-15426af69849,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|23|21|20|14|18|15|19|17,fast,0.599,0.599
13,f2d2008d-60ca-4fba-b009-bc3fdcaba0e6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|21|18|16|23|17|20|14|22,fast,0.604,0.604
14,7b6b113c-9148-46cb-8e72-a56d69327893,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|18|23|15|17|16|21|19|14,fast,0.601,0.601
15,dba9545c-e7db-4132-b067-43e7e38bdbc8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|16|23|21|22|20|19|15|17,fast,0.59,0.59
16,f3c34bcc-56b3-485f-8dd5-51d447ad3d06,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|23|18|19|16|17|21|15|14,fast,0.598,0.598
17,05dcd26d-075c-4cea-b5f0-e80b9d223ff7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|23|21|17|15|20|16|22|18,fast,0.631,0.631
18,01a3c789-ad7c-4f5d-aa28-26476d9ae6da,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|18|17|23|14|15|22|19|20,fast,0.591,0.591
19,952b9b81-08ee-4b4d-bc88-c726649b1976,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|19|23|17|21|16|22|15|14|20,fast,0.636,0.636
20,bdbcbadc-e8a8-4400-84c9-754018802f68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|18|15|17|20|23|14|22|16|19,fast,0.6,0.6
21,05fad187-084c-4769-89e3-84654c74581a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|18|20|16|19|23|15|21|14,fast,0.585,0.585
22,c0d525fe-371a-4aeb-b133-c50e42a9f0ab,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|22|20|14|18|19|15|23|16,fast,0.598,0.598
23,ee82de6c-5724-41c3-a4d9-14a2ac5e764c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|15|22|19|20|16|18|17|23,fast,0.59,0.59
24,2f8e5561-64db-4937-8f42-45ff8ddefb10,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|15|18|21|23|19|14|16|17|20,fast,0.586,0.586
25,8e6ad0ac-8183-44ed-b899-cd1dd43d5e1f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|14|18|17|23|20|15|22|21,fast,0.6,0.6
26,8b891f7c-e20f-44a5-9466-29e0d63e0671,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|14|22|17|18|19|16|21|20,fast,0.663,0.663
27,e84db0df-1982-4b00-b42b-c5c5f6c42c36,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|20|16|14|19|23|22|15|21,fast,0.622,0.622
28,39780a3b-5cfd-4a4d-bdf9-5cf0d2e27636,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|16|19|14|22|15|23|20|17,fast,0.593,0.593
29,955e5aef-4409-4267-9a52-0c76444b87e8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|14|17|19|21|23|15|16|18,fast,0.591,0.591
30,f6c4340d-3e0b-406c-a686-ecb696d749e5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|14|21|19|16|20|23|15|17|18,fast,0.595,0.595
31,d0670929-5476-4114-8ccb-90923417a49f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|16|17|20|22|23|15|21|19,fast,0.599,0.599
