,ID,Phase,Mode,Runtime,Elapsed_Time
31,e32940b9-6029-4136-adbf-b27963499f0e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|18|19|21|22|20|15|14|16|,fast,0.117,0.117
32,9dd1ece8-6c22-4392-af80-f35aa54ef7dd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|17|16|22|14|20|19|23|21|15|,fast,0.116,0.116
33,78bea849-0482-4dc6-9cd4-08f7c9aa41f5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|18|22|15|21|17|14|19|23|16|,fast,0.118,0.118
34,240022c0-d967-41c0-a828-896839f8d38f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|16|20|21|17|23|22|14|18|,fast,0.116,0.116
35,0235e581-e963-48fd-810d-e62b0a096448,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|14|15|21|16|23|18|17|20|,fast,0.117,0.117
36,472a692c-7237-4e4f-aef0-9bfeb63329f1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|23|20|19|16|21|17|15|22|,fast,0.118,0.118
37,8b2a01b5-da3f-4934-ac6e-8ebd4f9e3bb7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|21|18|20|19|14|16|17|,fast,0.118,0.118
38,e4a2fef3-9627-45ae-9df6-5f38a66c2641,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|20|19|14|16|21|18|15|23|,fast,0.117,0.117
39,fb5ead13-fba7-4881-8fb6-4fc147e5fe3d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|22|23|18|17|19|14|15|21|20|,fast,0.116,0.116
40,53e4c0ec-8ae6-4842-8996-b8582c5562c6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|15|19|14|22|23|17|16|20|,fast,0.117,0.117
41,9ec15eab-13f3-470c-8ed6-56cf36dcacdd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|19|21|17|23|20|16|18|22|,fast,0.117,0.117
42,90ec1678-a313-4461-b06e-63d4fe239363,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|16|21|20|15|22|18|23|17|,fast,0.117,0.117
43,56c210d4-3483-4c9d-9e77-1c8ebef8e9d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|19|14|18|22|16|20|23|21|,fast,0.117,0.117
44,3dd83c0c-2325-468a-ae8c-d8ed325ef267,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|23|19|16|21|14|20|18|15|,fast,0.117,0.117
45,64f9b989-c675-4919-aa41-59eb60b190ef,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|16|18|14|22|20|21|19|17|,fast,0.117,0.117
46,5a80e595-f17f-4d36-9647-7b844835d87b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|20|16|22|15|17|19|18|14|,fast,0.116,0.116
47,0e12e7b0-0b4b-46fa-a626-783581e92f63,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|14|17|21|15|18|22|20|23|,fast,0.117,0.117
48,2aef24c7-5b18-447b-ba46-c4d9e3c9c20f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|15|21|17|22|20|18|23|14|16|,fast,0.118,0.118
49,530d2d93-4eb1-4891-9147-30fd8e4be3e9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|21|19|22|16|14|23|20|18|,fast,0.118,0.118
50,a5d2c5a1-6e30-4898-b44b-2a35edd6b76c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|22|20|18|16|17|21|23|15|19|,fast,0.116,0.116
51,c66da69a-09b5-4623-b22e-1d2a340358e4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|14|20|17|15|18|23|21|16|,fast,0.117,0.117
52,99eefa9b-59b3-439e-a309-af4c37bbfb39,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|23|21|14|15|19|20|18|16|,fast,0.118,0.118
53,1ab86251-bbd7-42eb-a36d-dc8cb64ef245,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|23|18|22|17|20|14|15|16|,fast,0.117,0.117
54,444adc56-0f9d-499a-94e1-fca6c0d730f7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|15|19|16|22|20|21|14|18|,fast,0.118,0.118
55,b3ba9cff-f5b1-4f95-a70a-09bcab5c5c00,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|16|23|22|14|21|17|18|20|,fast,0.117,0.117
56,1ecc636c-6846-47c5-adac-a0e7e3683dca,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|21|23|14|22|19|15|16|17|20|,fast,0.119,0.119
57,fac982bf-bf57-4c2e-b962-e6e285e57b81,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|23|15|17|22|20|18|16|19|14|,fast,0.117,0.117
58,f669f895-a8ab-467e-aa15-450568463b16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|15|14|21|17|23|19|22|18|,fast,0.117,0.117
59,9e68f63f-a1f7-4096-b369-c240e054b74b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|21|18|23|22|15|14|17|19|,fast,0.117,0.117
