,ID,Phase,Mode,Runtime,Elapsed_Time
167,425c42d4-7776-4642-8afe-1debd5fcc615,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|19|20|21|17|14|23|22|16|18|,fast,0.622,0.622
168,8fa34d50-3ab5-4ece-a2bb-f119e1f31f2c,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|16|18|22|23|21|15|19|17|14|,fast,0.618,0.618
169,0585396c-a39c-4718-bf33-a64b777045f6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|20|21|19|18|14|23|16|22|,fast,0.623,0.623
170,5a692e53-2ead-4e78-9b5b-ebcc147a15fa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|21|16|14|20|17|22|19|15|,fast,0.615,0.615
171,a0c26b41-e833-42e7-af15-59424753ae91,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|23|15|20|19|22|21|17|16|,fast,0.618,0.618
172,f04d4e04-6cac-49c5-a9eb-b0fc187ff16d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|14|22|21|19|20|16|18|15|,fast,0.615,0.615
173,faf86dfd-1e92-48bb-a90b-8361a9753361,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|18|15|17|23|16|22|19|21|,fast,0.616,0.616
174,be25acf8-23c2-4618-969c-d89af31d5347,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|20|18|15|23|14|17|21|22|16|,fast,0.612,0.612
175,c6675c7c-9620-4432-9fda-366ca06bb307,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|19|14|20|18|21|16|22|23|,fast,0.625,0.625
176,8c4e40fd-5720-4ce1-aab4-358121acecc5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|21|22|18|15|17|16|20|23|,fast,0.613,0.613
177,9704845f-05f2-4977-914d-2fa29825af16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|16|19|21|22|20|18|14|23|,fast,0.624,0.624
178,37ad3389-2ee6-4298-9487-99ff009f7d45,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|18|23|21|17|14|15|19|16|20|,fast,0.618,0.618
179,b0b8bd81-d724-43b2-92f0-7e283ae3f935,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|21|23|16|19|14|18|20|15|,fast,0.626,0.626
180,b7b7a02c-6336-4ba7-9117-9fa42a917736,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|20|14|15|21|16|19|17|22|,fast,0.622,0.622
181,b28fb495-73d9-4740-9121-87debc00a60b,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|19|23|20|16|14|15|18|17|,fast,0.623,0.623
182,4caf6513-8bf7-4a2d-8a43-731e743a0383,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|19|21|22|23|16|15|14|20|18|,fast,0.62,0.62
183,4256d7ea-0c57-444b-b24c-ad93fbc5bd93,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|22|18|16|23|20|14|21|17|15|,fast,0.627,0.627
184,5fca6a6f-1d73-4218-ba83-74484d79d1e8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|22|16|19|20|18|15|14|23|21|,fast,0.623,0.623
185,717c8502-5f54-49d8-a2f6-9aad33ac921e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|19|20|18|15|22|16|23|21|,fast,0.618,0.618
186,1dddf0ab-0c83-492d-87fc-f60dda3af3fd,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|15|21|19|16|18|17|14|20|,fast,0.62,0.62
187,4c57ab14-f963-49dc-9950-f7dc751856de,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|22|23|15|20|16|19|17|18|,fast,0.628,0.628
188,53f2c4a9-f8da-4093-b0eb-3646bb66fe95,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|14|22|23|16|18|17|19|21|20|,fast,0.623,0.623
189,7d44403b-ca3f-46ae-a4c3-47e9db5d7c1a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|14|19|21|17|15|16|20|22|18|,fast,0.622,0.622
190,26b17c6f-cf3a-4955-b858-752f9ca144c9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|16|18|14|15|19|20|23|17|,fast,0.624,0.624
191,bffa8e1d-10d9-46d6-83ef-34d899b60a77,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|15|16|17|20|22|14|18|23|,fast,0.627,0.627
192,fafcd30c-76dc-41e9-8562-87c1f29a24d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|21|23|18|15|22|19|14|17|20|,fast,0.617,0.617
193,0c3ce65d-581a-4a49-91b8-116baef8f462,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|14|20|18|22|19|21|23|17|,fast,0.622,0.622
194,23bec18d-9f55-44b0-9063-05d133eb14d8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|22|17|20|18|16|19|23|15|,fast,0.616,0.616
195,e9787e45-d813-4022-a25a-aa3094294fe7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|16|23|15|20|18|17|21|14|22|,fast,0.624,0.624
196,8123b764-1cef-436c-b413-b7d35cae8dd3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|17|20|22|18|19|23|14|16|,fast,0.611,0.611
197,ba88d3ef-9cc8-4502-9db6-a2769b2fea7a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|23|17|22|18|16|19|15|21|,fast,0.621,0.621
198,19390d15-503b-4561-a6b3-99f27af344e3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|15|16|17|22|14|18|21|19|,fast,0.609,0.609
199,a2b45197-7cd6-4d4a-a51c-d214bc0b0221,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|14|20|16|19|15|23|18|17|,fast,0.614,0.614
200,0ac145b5-317d-4d02-8c97-5e7560548b69,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|18|23|14|22|16|20|21|17|15|,fast,0.617,0.617
201,612f0b25-567d-4291-bd62-e85fd349cfbb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|14|23|21|15|16|19|17|20|22|,fast,0.616,0.616
202,8ea818a6-0d44-4c9d-bc7a-ae3fbb9b0892,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|14|17|21|15|20|22|16|18|23|,fast,0.608,0.608
