,ID,Mode,Phase,Runtime,Iteration,Best
0,db908a0d-e335-4693-a5a5-8597e3b9f0c9,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|20|14|21|22|15|17|18,0.114,0,False
1,82e63472-d7e9-415b-84fb-63ecc62b2a10,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|16|18|20|19|17|14|22,0.00114,0,False
2,745997d8-23c7-422f-b2b7-c8f5aa1b0d6e,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|15|19|20|18|22|17|16|14,0.00115,0,False
3,1a198707-cac8-42fa-88d8-185cae725bb9,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|17|15|20|14|19|18|16,0.00114,0,False
4,9bd957a8-7a0f-4dfa-8462-58a6a6ceb468,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|21|16|22|18|17|15|19,0.115,0,False
5,4a4cb811-b95d-4370-b2c7-e6982427968f,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|15|19|16|13|20|14|17|22|18|21,0.00115,0,False
6,20d0ea6c-3db6-423b-a9e6-0e4c94906846,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|16|14|22|17|20|21|15|19,0.00114,0,False
7,65c91f7e-747e-4e1a-89ff-72df7dfb5fed,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|19|18|20|16|21|14|13|17|15|22,0.00115,0,False
8,7763af00-6855-40ad-b993-4a10d7739bcd,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|22|14|18|19|17|16|15|21,0.00114,0,False
9,6ce881cf-fcf7-461d-9b80-977bac292013,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|17|19|15|13|22|18|16|14|20|21,0.00115,0,False
10,0d0c92c7-2ed2-4425-b80d-7b04a88c7b0d,fast,0|1|2|3|4|5|6|7|8|9|10|11|12|17|19|15|14|16|13|21|18|20|22,0.00115,0,False
