,ID,Phase,Mode,Runtime,Elapsed_Time
39,27b22350-2b76-48c2-8679-42bd082c4ab4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|22|18|23|19|14|20|16|17|21|,fast,0.128,0.128
40,328ff04e-220f-4094-ad79-d93792688688,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|17|16|19|21|15|22|20|18|23|,fast,0.129,0.129
41,2586fe64-dec4-4ee4-aebd-63c6a1c30e22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|18|14|15|21|20|19|17|16|22|,fast,0.128,0.128
42,f5641a3d-e98b-44b7-a05b-a45cd5317764,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|22|18|15|19|16|17|20|14|21|,fast,0.128,0.128
43,a8d307e5-2d14-47d8-8a39-f90542bd47d9,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|20|21|18|17|16|19|22|23|15|,fast,0.128,0.128
44,d2deb19f-45d4-4c5a-a58c-6f681bca7944,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|14|20|23|18|22|17|19|16|15|,fast,0.127,0.127
45,4a26e958-ba66-405d-8fcd-847f7a989bf7,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|22|14|21|17|15|18|16|19|,fast,0.127,0.127
46,fa9cd77f-520e-4f06-9c5e-d79db3cc8bba,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|17|22|18|23|19|16|14|20|15|,fast,0.127,0.127
47,32238b50-96ef-4545-ba93-8049a7a2bc99,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|15|14|21|23|19|20|18|22|16|,fast,0.127,0.127
48,1393a8fc-787b-40d9-9be1-698c0c2200bb,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|20|16|17|18|21|14|23|19|15|,fast,0.128,0.128
49,0e419c5c-ce13-4e71-b964-250ea476a1db,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|19|18|21|20|23|15|22|14|17|,fast,0.129,0.129
50,f7243a29-d659-4e19-b06a-f504bbb0ed84,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|23|21|18|22|17|19|20|15|16|,fast,0.128,0.128
51,42ce9f06-03cb-4fac-b8ae-2e83c6c3694d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|18|21|15|22|19|20|17|23|,fast,0.128,0.128
52,b0ccdea7-d604-4405-83be-fd12437c5307,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|15|19|20|17|16|14|21|18|,fast,0.129,0.129
53,be81e2d3-1543-4c06-bde0-8e5cdfb1c8e2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|21|23|15|17|18|19|14|20|16|,fast,0.127,0.127
54,502b9292-ff63-456c-bdf1-ceff3ada5a6f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|19|21|15|20|22|16|14|18|17|,fast,0.128,0.128
55,6132d571-bd6e-4894-bdf0-a3ce91420d12,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|15|19|16|21|17|22|20|18|14|,fast,0.129,0.129
56,39840813-c579-4497-bdd3-efca89ee4fe1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|14|16|22|18|19|21|15|20|23|,fast,0.128,0.128
57,40fe55a8-7aed-483f-b1cb-b20ee88aed68,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|19|20|17|21|14|16|23|15|18|,fast,0.129,0.129
58,1080029c-d978-4376-a196-4be064dc0e88,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|22|17|23|20|19|21|14|15|16|,fast,0.129,0.129
59,5dd07b4d-35d3-4938-a125-b5bb6c3ccd72,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|21|19|17|22|23|14|18|16|20|,fast,0.128,0.128
60,ac16712b-a9cc-486c-b537-ea8ff60c9961,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|23|22|20|16|18|15|19|14|21|,fast,0.128,0.128
61,cecdd9fa-7e92-4dfe-9449-2812f58ce5d4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|20|18|21|22|19|17|14|15|23|,fast,0.128,0.128
62,9e75429b-b06b-4c9a-8bfb-6b41574c515f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|23|17|14|18|22|16|15|20|21|,fast,0.129,0.129
63,5800c455-dcf0-4f40-a5b6-dd7fd98ded12,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|23|20|17|19|21|22|16|18|14|,fast,0.129,0.129
64,51968004-fee2-4dd6-9095-d951a28082d6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|21|15|20|19|18|17|16|23|22|,fast,0.127,0.127
65,85421357-44e3-49ed-b31a-05aa6d40f2fc,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|21|23|16|14|15|19|18|22|20|,fast,0.127,0.127
66,757ebd1f-70cb-4288-bf54-e19dac9d436f,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|15|21|20|18|22|19|17|14|23|,fast,0.128,0.128
67,fb85b2fb-adee-4b5e-955f-b48f4f3d23ea,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|19|18|15|14|16|17|20|23|22|,fast,0.128,0.128
