,ID,Phase,Mode,Runtime,Elapsed_Time
0,e94540bc-0347-4718-bc83-ec56b2cb5dce,0|1|2|3|4|5|6|7|8|9|10|11|12|19|21|18|24|14|15|22|20|23|17|25|13|16,fast,0.153,0.153
1,1ff2d42a-e232-4626-93b6-2e5e27d5cb28,0|1|2|3|4|5|6|7|8|9|10|11|12|19|15|23|22|17|18|21|24|13|25|16|14|20,fast,0.152,0.152
2,5bb0370b-1854-4b2e-9299-456991e94e44,0|1|2|3|4|5|6|7|8|9|10|11|12|20|24|23|17|18|22|21|19|16|14|13|15|25,fast,0.152,0.152
3,bd54b5d1-7016-437a-be86-1a1399650348,0|1|2|3|4|5|6|7|8|9|10|11|12|13|24|23|18|25|20|21|16|15|22|14|17|19,fast,0.153,0.153
4,65797470-1043-4e9d-a35a-517c8129ee18,0|1|2|3|4|5|6|7|8|9|10|11|12|25|21|17|23|16|20|13|14|24|19|15|22|18,fast,0.151,0.151
5,ba45e924-c9f7-40e2-b2c2-9ef9b49f24ae,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|15|19|21|22|17|25|14|24|16|23|18,fast,0.152,0.152
6,72ad615e-4e0b-477b-ada2-aa94f3b11477,0|1|2|3|4|5|6|7|8|9|10|11|12|17|15|21|22|24|23|19|14|20|25|13|16|18,fast,0.152,0.152
7,670c013b-9f9b-4f5b-af13-8c7cc779ae97,0|1|2|3|4|5|6|7|8|9|10|11|12|16|21|13|18|20|14|17|25|24|15|23|19|22,fast,0.152,0.152
8,43a9953a-6a93-408a-acbe-7cd54cb5ac49,0|1|2|3|4|5|6|7|8|9|10|11|12|21|13|23|14|22|25|20|15|18|24|16|17|19,fast,0.151,0.151
9,71e015ad-2acc-48b1-88c4-b103850ed42d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|17|19|16|22|21|25|14|23|15|18|24,fast,0.152,0.152
10,ad4bbc9c-d5b3-4a2e-8b65-4f5ca2be3abf,0|1|2|3|4|5|6|7|8|9|10|11|12|25|14|17|21|13|22|15|18|20|19|16|24|23,fast,0.153,0.153
11,ff4d5c03-414d-43a9-a150-3b91a76cc8c3,0|1|2|3|4|5|6|7|8|9|10|11|12|17|20|16|18|24|13|25|14|21|22|19|23|15,fast,0.153,0.153
12,7122ecb9-6cf0-4339-a8d0-87eebd74849d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|17|25|24|15|21|23|16|14|18|20|22,fast,0.152,0.152
13,0d771d6a-d670-4882-8543-c663184b4b77,0|1|2|3|4|5|6|7|8|9|10|11|12|14|21|25|13|20|24|15|19|23|18|22|17|16,fast,0.152,0.152
14,b664faf4-8cf6-4955-a482-1e96004ba344,0|1|2|3|4|5|6|7|8|9|10|11|12|18|20|13|16|25|17|14|23|24|22|19|15|21,fast,0.155,0.155
15,b9cb543c-927e-43b9-9f12-604ca9375b81,0|1|2|3|4|5|6|7|8|9|10|11|12|16|24|17|25|19|13|15|14|21|18|20|22|23,fast,0.155,0.155
16,3ca4f8eb-136e-4d9a-ad1f-448fd52ecd8e,0|1|2|3|4|5|6|7|8|9|10|11|12|21|17|18|23|13|15|24|25|22|14|20|16|19,fast,0.152,0.152
17,ef486f1e-35d8-41e7-887f-9b1312012646,0|1|2|3|4|5|6|7|8|9|10|11|12|22|20|14|21|23|16|19|18|24|13|15|17|25,fast,0.15,0.15
18,77de0f5a-8c8e-4f3c-8d50-51b4293ece65,0|1|2|3|4|5|6|7|8|9|10|11|12|16|25|20|15|23|14|13|24|18|19|17|22|21,fast,0.153,0.153
19,8996b668-3a58-4b02-a3b1-937a7ed094d2,0|1|2|3|4|5|6|7|8|9|10|11|12|23|16|19|21|24|22|13|25|17|18|20|14|15,fast,0.152,0.152
