,ID,Phase,Mode,Runtime,Elapsed_Time
288,c9572074-746a-49a4-b57c-0e06f2b89de5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|19|21|22|20|23|14|17|15|16|18|,fast,0.147,0.147
289,968873da-efbc-4474-ab0f-560c269220ae,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|20|19|22|14|21|15|23|18|,fast,0.146,0.146
290,820e7a39-740b-4c72-8ca5-5b7922d1b762,0|1|2|3|4|5|6|7|8|9|10|11|12|13|23|20|22|18|15|14|17|16|21|19|,fast,0.146,0.146
291,643125e9-52f1-4b66-b61d-c5ea377d450e,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|23|18|19|21|16|14|20|15|17|,fast,0.147,0.147
292,cbc1b152-0bd6-4b42-a23d-33fbe6ed4e08,0|1|2|3|4|5|6|7|8|9|10|11|12|13|17|16|21|23|18|20|14|19|15|22|,fast,0.146,0.146
293,bb671479-03d3-46a0-8e7e-c5f42edd80a4,0|1|2|3|4|5|6|7|8|9|10|11|12|13|18|15|21|16|19|20|17|22|23|14|,fast,0.148,0.148
294,db0f83b7-5731-4ac9-9ca0-2847dbe7b32d,0|1|2|3|4|5|6|7|8|9|10|11|12|13|22|17|20|16|21|23|19|15|18|14|,fast,0.15,0.15
295,f30834ed-a2d4-471e-a76d-6f99df1acf45,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|18|16|22|15|20|19|21|23|17|,fast,0.146,0.146
296,1c9f7f34-8260-4066-9610-88f18f9cf121,0|1|2|3|4|5|6|7|8|9|10|11|12|13|20|21|16|14|19|15|23|17|22|18|,fast,0.146,0.146
297,6f36b1c1-6748-47c0-8641-6e77e1685291,0|1|2|3|4|5|6|7|8|9|10|11|12|13|21|22|20|19|23|14|16|18|17|15|,fast,0.147,0.147
298,d1c1c0e8-48b3-4371-a6e6-90f9fc2351d6,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|19|17|21|23|16|15|18|20|22|,fast,0.147,0.147
299,7876fdaf-cb56-4655-b04d-fd04bbc0a90a,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|14|22|18|20|17|21|15|23|19|,fast,0.146,0.146
